,package,description,category
45106,,"['ectouch', 'english', 'used', 'english', 'speaking', 'user', 'ob', 'may', 'lack', 'translation']",Medical
45144,,"['easy', 'access', 'trusted', 'doctor', 'near', 'patient', 'find', 'best', 'doctor', 'dentist', 'physician', 'surgeon', 'neurologist', 'india', 'book', 'appointment', 'online']",Medical
45729,,"['persign', 'e-signature', 'software', 'make', 'prescription', 'education', 'notification', 'using', 'usb', 'e-signature', 'persign', 'insert', 'usb', 'e-signature', 'computer', 'log', 'system', 'using', 'username', 'password', 'create', 'prescription', 'online', 'company', 'employee', 'send', 'ministry', 'health', 'order', 'application', 'work', 'usb', 'access', 'must', 'allowed', 'computer', 'order', 'application', 'opened', 'internet', 'browser', 'need', 'add', 'record', 'window', 'registry']",Medical
46168,,"['allows', 'student', 'experience', 'augmented', 'medical', 'situation', 'using', 'real', 'life', 'mannequin', 'must', 'special', 'image', 'target', 'position', 'hologram', 'real', 'world', 'special', 'target', 'found', 'screenshots', 'store', 'listing', '//drive.google.com/file/d/1kosax3giwybi5l2a4fehdho3kgxbjxdu/view', 'usp=sharing', 'image', 'target', 'must', 'printed', 'x2', 'dimension']",Medical
46610,,"['application', 'allows', 'quick', 'access', 'laboratory', 'test', 'result', 'informs', 'test', 'ready', 'allows', 'monitor', 'progress', 'test', 'control', 'test', 'patient', 'store', 'maintain', 'previous', 'test', 'result', 'medical', 'report', 'also', 'allows', 'budget', 'schedule', 'exam', 'pre-register', 'speed', 'service', 'laboratory', 'application', 'function', 'consultation', 'test', 'result', 'patient', 'order', 'code', 'patient', 'card', 'also', 'professional', 'doctor', 'health', 'insurance', 'collection', 'point', 'hospital', 'department', 'hospital', 'sector', 'notifies', 'exam', 'result', 'pdf', 'report', 'signed', 'digital', 'certificate', 'report', 'progress', 'status', 'exam', 'date', 'collection', 'expected', 'delivery', 'ecc', 'information', 'agreement', 'form', 'payment', 'authorization', 'necessary', 'document', 'etc', 'instruction', 'preparation', 'exam', 'collection', 'conservation', 'biological', 'material', 'record', 'history', 'exam', 'performed', 'patient', 'possibility', 'indicating', 'favorite', 'exam', 'generation', 'comparative', 'graph', 'exam', 'performed', 'different', 'order', 'date', 'allows', 'schedule', 'exam', 'make', 'simplified', 'quote', 'using', 'photo', 'consent', 'complete', 'pre-registration', 'realization', 'speeding', 'registration', 'completely', 'list', 'service', 'unit', 'collection', 'point', 'including', 'location', 'via', 'map', 'satisfaction', 'survey', 'easily', 'customizable', 'application', 'developed', 'clinical', 'analysis', 'laboratory', 'integrated', 'li', 'called', 'astra', 'produced', 'company', 'astralab']",Medical
46643,,"['plain', 'dirty', 'pill', 'reminder', 'uniq', 'feature', 'aware', 'calendar', 'leaving', 'e.g', 'cinema', 'reminded', 'pill', 'leave', 'middle', 'film', 'poland', 'us', 'polish', 'official', 'medical', 'service', 'see', 'screenshots', 'mini-tutorial']",Medical
46724,,"['clinical', 'point', 'care', 'system', 'may', 'smartest', 'purchase', 'agency', 'ever', 'made', 'internet', 'connection', 'required', 'sync', 'go', 'exceptionally', 'easy', 'reduce', 'nurse', 'workload', 'reduce', 'amount', 'time', 'nurse', 'spend', 'office', 'decrease', 'related', 'cost', 'importantly', 'reduces', 'eliminates', 'back-office', 'cost', 'associated', 'entering', 'data', 'hand', 'written', 'form', 'decrease', 'billing', 'turnaround', 'time', 'make', 'recent', 'patient', 'information', 'readily', 'available', 'employee', 'best', 'feature', 'intouch', 'fully', 'integrated', 'part', 'healthware', 'family', 'healthcare', 'application', 'information', 'entered', 'point', 'care', 'flow', 'quickly', 'smoothly', 'patient', 'medical', 'record', 'automatically', 'feed', 'scheduling', 'billing', 'assessment', 'information', 'used', 'automatically', 'calculate', 'hhrg', 'trigger', 'creation', 'pps', 'related', 'billing', 'plan', 'treatment', 'greatly', 'improves', 'speed', 'efficiency', 'claim', 'processing', 'turn', 'help', 'improve', 'cash', 'flow']",Medical
46847,,"['pulpit', 'pielęgniarski', 'modern', 'tool', 'presenting', 'occupancy', 'entire', 'hospital', 'ward', 'form', 'information', 'board', 'immediate', 'access', 'presentation', 'patient', 'entire', 'ward', 'divided', 'category', 'allows', 'instantaneous', 'orientation', 'situation', 'prevailing', 'throughout', 'ward', 'important', 'advantage', 'alert', 'mechanism', 'presentation', 'number', 'functionality', 'grouping', 'patient', 'according', 'attending', 'physician', 'ability', 'assign', 'patient', 'leading', 'nurse', 'grouping', 'graphical', 'representation', 'group', 'integration', 'mobile', 'application', 'available', 'patient', 'android', 'phone', 'field', 'two-way', 'communication', 'sending', 'predefined', 'message', 'convenient', 'access', 'basic', 'data', 'patient', 'card', 'regarding', 'admission', 'mode', 'care', 'category', 'diagnosis', 'sensitization', 'convenience', 'nursing', 'staff', 'following', 'category', 'filter', 'available', 'patient', 'divided', 'room', 'waiting', 'reception', 'waiting', 'extract', 'current', 'state', 'occupancy', 'room', 'bed', 'feverish', 'patient', 'patient', 'fasting', 'required', 'order', 'diagnostic', 'laboratory', 'test', 'expands', 'functionality', 'ks-medis', 'field', 'displaying', 'information', 'condition', 'patient', 'hospital', 'ward', 'nursing', 'staff', 'demo', 'version', 'application', 'allows', 'familiarize', 'user', 'interface', 'presenting', 'state', 'department', 'filled', 'patient', 'demonstration', 'data']",Medical
46935,,"['healthcare', 'practice', 'photon', 'three', 'thing', 'technology', 'company', 'connects', 'hospital', 'on-call', 'specialist', 'real', 'time', 'communication', 'company', 'delivering', 'proprietary', 'messaging', 'platform', 'improves', 'patient', 'care', 'outcome', 'package', 'secure', 'medical', 'information', 'image', 'er', 'note', 'test', 'result', 'shared', 'photon', 'system']",Medical
46973,,"['join', 'million', 'medical', 'professional', 'student', 'anatomy', 'enthusiast', 'human', 'anatomy', 'atlas', 'see', 'inside', 'better', 'understand', 'human', 'body', 'human', 'anatomy', 'atlas', 'offer', 'thousand', 'model', 'understand', 'communicate', 'human', 'body', 'look', 'work', 'includes', 'textbook-level', 'definition', 'reference', 'instead', 'anatomy', 'textbook', 'create', 'virtual', 'lab', 'experience', 'includes', 'anatomical', 'model', 'description', 'english', 'spanish', 'french', 'german', 'italian', 'japanese', 'simplified', 'chinese', 'winner', 'association', 'medical', 'illustrator', 'award', 'excellence', 'winner', 'digital', 'health', 'award', 'gold', 'spring', 'medical', 'field', 'plan', 'anatomy', 'must-have.', 'advice', 'strikingly', 'realistic', 'detailed', 'boston', 'globe', 'mind-blowing', 'always', 'amazing', 'work', 'well.', 'david', 'pogue', 'yahoo', 'finance', 'visible', 'body', 'human', 'anatomy', 'atlas', 'frankly', 'p', 'always', 'go-to', 'reference', 'exploring', 'human', 'body', 'function.', 'teacher', 'human', 'anatomy', 'atlas', 'offer', 'complete', 'human', 'anatomy', 'atlas', 'available', 'well', 'fast', 'learn', 'easy', 'ad-free', 'experience', 'base', 'purchase', 'includes', 'complete', 'male', 'female', 'gross', 'anatomy', 'model', 'dissected', 'common', 'muscle', 'action', 'select', 'microanatomy', 'model', 'sample', 'animation', 'additional', 'in-app', 'purchase', 'extend', 'atlas', 'include', 'detailed', '3d', 'dental', 'model', 'animation', 'explain', 'physiology', 'common', 'pathology']",Medical
47011,,"['nursing', 'psychiatry', 'deluxe', 'study', 'aid', 'nurse', 'nursing', 'student', 'studying', 'psychiatry', 'deck', 'included', 'intro', 'drug', 'personality', 'disorder', 'term', 'depression', 'psychopathology', 'mooddisorders', 'dsm-iv', 'developed', 'phone', 'tablet', 'desktop']",Medical
47085,,"['local', 'server', 'application', 'vast.rehab', 'system', 'please', 'note', 'application', 'requires', 'usb', 'dongle', 'sentinel', 'hardware', 'protection', 'key', 'work', 'application', 'useless', 'using', 'vast.rehab', 'microsoft', 'azure', 'cloud', 'license']",Medical
47341,,"['stanford', 'binet', 'online', 'arabtesting', 'co']",Medical
47540,,"['aviapp®', 'innovative', 'cloud-based', 'platform', 'huvepharma®', 'allowing', 'follow-up', 'monitoring', 'aviapp®', 'help', 'improve', 'health', 'status', 'welfare', 'performance', 'animal', 'aviapp®', 'allows', 'concerned', 'person', 'enter', 'analyse', 'compare', 'data', 'health', 'performance', 'access', 'requested', 'local', 'huvepharma', 'representative', 'data', 'entry', 'fast', 'easy', 'health', 'parameter', 'built-in', 'illustration', 'performance', 'data', 'including', 'mortality', 'daily', 'growth', 'fcr', 'multiple', 'user', 'instant', 'information', 'available', 'average', 'score', 'prevalence', 'overview', 'per', 'flock', 'per', 'day', 'compare', 'make', 'decision', 'health', 'performance', 'data', 'different', 'complex', 'business', 'benchmark', 'industry', 'broiler', 'integrator', 'poultry', 'veterinarian', 'anyone', 'interested', 'following', 'broiler', 'health', 'performance']",Medical
47560,,"['veyezer', 'graph', 'reading', 'assessment', 'tool', 'used', 'identify', 'ocular', 'dysfunction', 'reading', 'trouble', 'us', 'eye', 'tracking', 'capability', 'hololens', 'record', 'movement', 'eye', 'user', 'read', 'provided', 'passage', 'work', 'conjunction', 'portal', 'allow', 'clinician', 'doctor', 'others', 'see', 'playback', 'recording', 'eye', 'movement', 'well', 'metric', 'recorded', 'reading', 'compared', 'education', 'grade', 'level', 'standard', 'learn', 'please', 'visit', 'veyezer.com', 'u', 'via', 'info', 'veyezer.com', 'please', 'note-', 'application', 'fully', 'functional', 'sign', 'account', 'contacting', 'u']",Medical
47625,,"['symplast', 'empowers', 'aesthetic', 'practice', 'groundbreaking', 'mobile-first', 'platform', 'run', 'entire', 'plastic', 'surgery', 'practice', 'med', 'spa', 'anywhere', 'world…', 'window', 'device', 'symplast', 'developed', 'plastic', 'surgeon', 'simple', 'intuitive', 'ecosystem', 'specifically', 'cash-only', 'cash-primary', 'aesthetic', 'practice', 'end-to-end', 'cloud', 'software', 'complete', 'solution', 'automates', 'practice', 'management', 'simplifies', 'clinical', 'workflow', 'extends', 'patient', 'lifecycle', 'reject', 'way', 'always', 'done', 'embrace', 'way', 'never', 'done', 'smart', 'technology', 'artificial', 'intelligence', 'predictive', 'analysis', 'automation', 'transform', 'business']",Medical
47633,,"['ecp', 'exciting', 'way', 'assisted', 'living', 'home', 'chart', 'med', 'care', 'view', 'note', 'add', 'observation', 'resident', 'quickly', 'connecting', 'resident', 'data', 'ecp', 'enables', 'view', 'resident', 'information', 'resident', 'file', 'face', 'sheet', 'chart', 'care', 'med', 'view', 'add', 'note', 'observation', 'look', 'care', 'plan', 'information', 'ecp', 'designed', 'assisted', 'living', 'independent', 'living', 'adult', 'group', 'dd', 'home', 'note', 'must', 'current', 'ecp', 'customer', 'current', 'customer', 'please', 'download', 'able', 'instead', 'please', 'sale', 'ecp123.com', 'call']",Medical
47704,,"['msf', 'medical', 'guideline', 'developed', 'médecins', 'sans', 'frontières', 'msf', 'improve', 'access', 'medical', 'guideline', 'field', 'worker', 'easy', 'find', 'includes', 'latest', 'msf', 'guideline', 'information', 'medical', 'field', 'worker', 'content', 'downloaded', 'high', 'low', 'quality', 'weak', 'data', 'connection', 'accessed', 'mobile', 'time', 'user', 'notified', 'content', 'update', 'publication', 'guideline', 'among', 'function', 'allows', 'search', 'medical', 'guideline', 'organize', 'save', 'relevant', 'content', 'share', 'topic', 'contact', 'comment', 'improve', 'suggestion', 'additional', 'welcome']",Medical
47738,,"['ar', 'application', 'facial', 'anatomy']",Medical
47754,,"['intended', 'health', 'professional', 'medical', 'nursing', 'physiotherapy', 'student', 'medical', 'professional', 'nurse', 'physiotherapist', 'gaso', 'application', 'aimed', 'complementing', 'study', 'acid-base', 'disorder', 'oxygenation', 'ventilation', 'clinical', 'practice', 'allowing', 'analysis', 'disturbance', 'also', 'suggesting', 'presence', 'acid', 'abnormality', 'panel', 'generates', 'several', 'calculation', 'often', 'take', 'time', 'allowing', 'user', 'comprehensive', 'view', 'disorder', 'therefore', 'better', 'understanding', 'intuitive', 'interface', 'user', 'insert', 'data', 'gasometry', 'sample', 'edit', 'also', 'insert', 'sample', 'fictitious', 'value', '\u200b\u200band', 'evaluate', 'trend', 'calculated', 'parameter', 'correlating', 'taught', 'bibliographical', 'reference', 'subject', 'algorithm', 'acid-base', 'interpretation', 'based', 'consecrated', 'book', 'nephrology', 'emergency', 'according', 'physiological', 'approach', 'acidobasic', 'disorder', 'already', 'take', 'account', 'diverse', 'detail', 'aspect', 'influence', 'final', 'interpretation', 'disturbance', 'correction', 'gap', 'anion', 'concentration', 'albumin', 'correction', 'sodium', 'concentration', 'glycemia', 'contains', 'ad', 'access', 'oxygenation', 'purchased', 'supplement', 'part', 'version', 'access', 'illustration', 'purchased', 'complement', 'part', 'version', 'access', 'print', 'function', 'purchased', 'complement', 'part', 'version']",Medical
47880,,"['vitalscan', 'personal', 'offer', 'person', 'inside', 'view', 'cardiac', 'metabolic', 'system', 'measuring', 'readiness', 'train', 'comprehensive', 'ecg', 'wave', 'assessment', 'daily', 'cardiac', 'measurement', 'easily', 'track', 'effect', 'training', 'body', 'readiness', 'stress', 'level', 'recovery', 'pattern', 'training', 'zone', 'intensity', 'range', 'unique', 'feature', 'vitalscan', 'personal', 'providing', 'person', 'recommendation', 'maximum', 'heart', 'rate', 'day', 'data', 'updated', 'daily', 'allowing', 'person', 'manage', 'training', 'maximizing', 'benefit', 'session', 'main', 'vitalscan', 'personal', 'system', 'available', 'today', 'ability', 'quickly', 'non-stressfully', 'non-invasively', 'ass', 'functional', 'state', 'person', 'providing', 'comprehensive', 'view', 'recovery', 'state', 'vitalscan', 'personal', 'delivers', 'accurate', 'training', 'guidance', 'based', 'cardiac', 'readiness', 'analysis', 'cardiac', 'readiness', 'calculation', 'based', 'physical', 'mental', 'stress', 'recovery', 'pattern', 'adaptation', 'reserve', 'level', 'vitalscan', 'personal', 'defines', 'training', 'zone', 'workout', 'intensity', 'based', 'current', 'cardiac', 'state', 'aerobic', 'anaerobic', 'readiness', 'rating', 'provide', 'detailed', 'view', 'body', 'adaptation', 'exercise', 'trend', 'indicate', 'position', 'supercompensation', 'curve', 'recovery', 'pattern', 'track', 'body', 'ability', 'recover', 'help', 'identifying', 'recovery', 'technique', 'fit', 'best', 'emotional', 'physical', 'stress', 'level', 'quantify', 'level', 'stress', 'using', 'heart', 'data', 'feel', 'better', 'live', 'longer', 'le', 'stress', 'see', 'react', 'different', 'stressor', 'person', 'track', 'recovery', 'increase', 'performance', 'follow', 'progress', 'time', 'personalized', 'algorithm', 'tailor', 'heart', 'accurate', 'every', 'measurement', 'additional', 'daily', 'step', 'active', 'calorie', 'counter', 'gps', 'mapping', 'running', 'cycling', 'driving', 'creates', 'food', 'diary', 'meal', 'food', 'photo', 'snapping', 'set', 'daily', 'goal', 'step', 'sleep', 'time', 'hydration', 'observe', 'trend', 'time', 'variable', 'track', 'wellness', 'us', 'instant', 'fitness', 'home', 'workout', 'us', 'sleep', 'time', 'monitor', 'sleep', 'cycle', 'us', 'instant', 'heart', 'rate', 'monitor', 'heart', 'beat', 'built', 'third', 'party', 'wearable', 'device', 'health', 'apple', 'health', 'integration', 'bonus', 'pro', 'never', 'lose', 'data', 'unlimited', 'storage', 'turn', 'phone', 'sideways', 'historical', 'graph', 'elite', 'level', 'sport', 'requires', 'elite', 'level', 'training', 'solution', 'vitalscan', 'easy-to-use', 'interactive', 'software', 'specially', 'designed', 'sport', 'performance', 'goal', 'person', 'team', 'sport', 'professional', 'goal', 'guidance', 'structured', 'around', 'unique', 'personal', 'data', 'ability', 'age', 'gender', 'fitness', 'level', 'workout', 'nutrition', 'weight', 'management', 'plan', 'tailored', 'person', 'precise', 'need', 'automatically', 'scheduled', 'understanding', 'body', 'essential', 'fitness', 'undertaking', 'vitalscan', 'assessment', 'provide', 'knowledge', 'preventative', 'health', 'care', 'safer', 'training', 'results-based', 'package', 'customized', 'solution', 'designed', 'unparalleled', 'athleticism', 'overall', 'health', 'management', 'vitalscan', 'supported', 'conjunction', 'vitalscan', 'information', 'center', 'vitalscan', 'fully', 'functional', 'required', 'vitalscan', 'patient', 'monitoring', 'server', 'license', 'preview', 'functionality', 'viewed', 'using', 'default', 'login', 'information']",Medical
47999,,"['qmedical', 'personal', 'offer', 'person', 'inside', 'view', 'cardiac', 'metabolic', 'system', 'measuring', 'readiness', 'train', 'comprehensive', 'ecg', 'wave', 'assessment', 'daily', 'cardiac', 'measurement', 'easily', 'track', 'effect', 'training', 'body', 'readiness', 'stress', 'level', 'recovery', 'pattern', 'training', 'zone', 'intensity', 'range', 'unique', 'feature', 'qmedical', 'personal', 'providing', 'person', 'recommendation', 'maximum', 'heart', 'rate', 'day', 'data', 'updated', 'daily', 'allowing', 'person', 'manage', 'training', 'maximizing', 'benefit', 'session', 'main', 'qmedical', 'personal', 'system', 'available', 'today', 'ability', 'quickly', 'non-stressfully', 'non-invasively', 'ass', 'functional', 'state', 'person', 'providing', 'comprehensive', 'view', 'recovery', 'state', 'qmedical', 'personal', 'delivers', 'accurate', 'training', 'guidance', 'based', 'cardiac', 'readiness', 'analysis', 'cardiac', 'readiness', 'calculation', 'based', 'physical', 'mental', 'stress', 'recovery', 'pattern', 'adaptation', 'reserve', 'level', 'qmedical', 'personal', 'defines', 'training', 'zone', 'workout', 'intensity', 'based', 'current', 'cardiac', 'state', 'aerobic', 'anaerobic', 'readiness', 'rating', 'provide', 'detailed', 'view', 'body', 'adaptation', 'exercise', 'trend', 'indicate', 'position', 'supercompensation', 'curve', 'recovery', 'pattern', 'track', 'body', 'ability', 'recover', 'help', 'identifying', 'recovery', 'technique', 'fit', 'best', 'emotional', 'physical', 'stress', 'level', 'quantify', 'level', 'stress', 'using', 'heart', 'data', 'feel', 'better', 'live', 'longer', 'le', 'stress', 'see', 'react', 'different', 'stressor', 'person', 'track', 'recovery', 'increase', 'performance', 'follow', 'progress', 'time', 'personalized', 'algorithm', 'tailor', 'heart', 'accurate', 'every', 'measurement', 'additional', 'daily', 'step', 'active', 'calorie', 'counter', 'gps', 'mapping', 'running', 'cycling', 'driving', 'creates', 'food', 'diary', 'meal', 'food', 'photo', 'snapping', 'set', 'daily', 'goal', 'step', 'sleep', 'time', 'hydration', 'observe', 'trend', 'time', 'variable', 'track', 'wellness', 'us', 'instant', 'fitness', 'home', 'workout', 'us', 'sleep', 'time', 'monitor', 'sleep', 'cycle', 'us', 'instant', 'heart', 'rate', 'monitor', 'heart', 'beat', 'built', 'third', 'party', 'wearable', 'device', 'health', 'apple', 'health', 'integration', 'bonus', 'pro', 'never', 'lose', 'data', 'unlimited', 'storage', 'turn', 'phone', 'sideways', 'historical', 'graph', 'elite', 'level', 'sport', 'requires', 'elite', 'level', 'training', 'solution', 'qmedical', 'easy-to-use', 'interactive', 'software', 'specially', 'designed', 'sport', 'performance', 'goal', 'person', 'team', 'sport', 'professional', 'goal', 'guidance', 'structured', 'around', 'unique', 'personal', 'data', 'ability', 'age', 'gender', 'fitness', 'level', 'workout', 'nutrition', 'weight', 'management', 'plan', 'tailored', 'person', 'precise', 'need', 'automatically', 'scheduled', 'understanding', 'body', 'essential', 'fitness', 'undertaking', 'qmedical', 'assessment', 'provide', 'knowledge', 'preventative', 'health', 'care', 'safer', 'training', 'results-based', 'package', 'customized', 'solution', 'designed', 'unparalleled', 'athleticism', 'overall', 'health', 'management', 'qmedical', 'supported', 'conjunction', 'qmedical', 'information', 'center', 'qmedical', 'fully', 'functional', 'required', 'qmedical', 'patient', 'monitoring', 'server', 'license', 'preview', 'functionality', 'viewed', 'using', 'default', 'login', 'information']",Medical
48121,,"['learn', 'first', 'aid', 'save', 'life', 'learning', 'first', 'aid', 'easy', 'study', 'basic', 'principle', 'first', 'aid', 'friend', 'family', 'happens', 'emergency', 'prepare', 'title', 'first', 'aid', 'find', 'necessary', 'content', 'learn', 'make', 'cardio', 'pulmonary', 'respiration', 'cpr', 'basic', 'cure', 'injury', 'mild', 'mild', 'protocol', 'act', 'face', 'various', 'emergency', 'situation', 'function', 'first', 'aid', 'prevent', 'aggravation', 'condition', 'wounded', 'waiting', 'medical', 'assistance', 'important', 'thing', 'know', 'take', 'therapeutic', 'decision', 'wrong', 'cause', 'serious', 'complication', 'therefore', 'necessary', 'well', 'informed', 'done', 'find', 'remedy', 'burn', 'heat', 'stroke', 'dehydration', 'heat', 'sprain', 'fracture', 'bite', 'resuscitation', 'cardio', 'pulmonary', 'cpr', 'save', 'life', 'learn', 'become', 'hero']",Medical
48268,,"['join', 'medical', 'revolution', 'athena', 'hub', 'objective', 'training', 'teacher', 'student', 'athena', 'hub', 'revolutionizes', 'way', 'medicine', 'learned', 'allowing', 'class', 'take', 'place', 'person', 'remotely', 'teacher', 'count', 'set', 'tool', 'anatomy', 'study', 'student', 'individualized', 'education', 'according', 'availability', 'endless', 'catalog', 'information', 'explanation', 'region', 'globally', 'certified', 'nomenclature', 'structure', 'interactive', 'tool', 'facilitate', 'learning', 'athena', 'hub', 'considered', 'creative', 'field', 'anatomy', 'study', 'using', 'medical', 'image', 'athena', 'hub', 'allows', 'anatomical', 'physiological', 'visualization', '2d', '3d', 'format', 'atlas', 'virtual', 'corpse', 'module', 'discover', 'module', 'atlas', 'virtual', 'corpse', 'radiology', 'photorealism', 'athena', 'hub', 'possible', 'visualize', 'human', 'animal', 'structure', 'study', 'medical', 'image', 'atlas', 'human', 'atlas', 'powerful', 'learning', 'tool', 'structure', 'human', 'body', 'developed', 'team', 'specialized', 'design', 'biology', 'programming', 'human', 'atlas', 'divided', 'female', 'male', 'anatomy', 'system', 'separated', 'region', 'structure', 'properly', 'labeled', 'name', 'language', '\u200b\u200band', 'found', 'quick', 'search', 'menu', 'isolate', 'dissect', 'discover', 'human', 'body', 'depth', 'simple', 'gesture', 'mouse', 'radiology', 'radiology', 'module', 'access', 'medical', 'image', 'dicom', 'standard', 'desired', 'mode', 'modify', 'manipulate', 'numerous', 'tool', 'reconstruct', 'image', 'amazing', '3d', 'mode', 'even', 'detailed', 'reconstruction', 'photorealism', 'option', 'cinematic', 'volume', 'rendering', 'athena', 'combine', 'photorealism', 'medical', 'solution', 'provide', 'user', 'best', 'tool', 'analyze', 'complexity', 'human', 'body', 'virtual', 'corpse', 'virtual', 'corpse', 'access', 'real', 'human', 'body', '2d', '3d', 'sliced', '\u200b\u200band', 'photographed', 'high', 'resolution', 'dissect', 'body', 'way', 'either', 'layer', 'system', 'manipulate', 'advanced', 'tool', 'virtual', 'corpse', 'divided', 'segment', 'open', 'interest', 'head', 'chest', 'abdomen', 'pelvis', 'thigh', 'knee', 'leg', 'foot', 'start', 'study', 'waste', 'time', 'opening', 'everything', 'photorealism', 'cinematic', 'volume', 'rendering', 'photorealism', 'volumetric', 'reconstruction', 'module', 'developed', 'photorealism', 'technique', 'generate', '3d', 'image', 'detailed', 'faithful', 'medical', 'image', 'photorealism', 'module', 'applied', 'class', 'diagnostic', 'purpose', 'cutting', 'edge', 'detail', 'see', 'every', 'piece', 'human', 'body', 'go', 'deeper', 'vascularity', 'cranial', 'tissue', 'simple', 'click', 'improve', 'share', 'knowledge', 'go', 'athena', 'hub', 'radiology', 'radiology', 'module', 'access', 'medical', 'image', 'dicom', 'standard', 'desired', 'mode', 'modify', 'manipulate', 'numerous', 'tool', 'reconstruct', 'image', 'amazing', '3d', 'mode', 'even', 'detailed', 'reconstruction', 'photorealism', 'option', 'cinematic', 'volume', 'rendering', 'athena', 'combine', 'photorealism', 'medical', 'solution', 'provide', 'user', 'best', 'tool', 'analyze', 'complexity', 'human', 'body', 'medical', 'image', 'library', 'immediate', 'access', 'image', 'bank', 'different', 'anonymized', 'modality', 'different', 'pathology', 'body', 'part', 'immediate', 'medical', 'harbor', 'knowledge', 'base', 'mhkb', 'human', 'x-ray', 'image', 'dicom', 'image', 'available', 'conduct', 'activity', 'pet', 'knowledge', 'base', 'petkb', 'image', 'radiological', 'exam', 'dicom', 'different', 'animal', 'manipulation', 'slide', 'knowledge', 'base', 'slideskb', 'provides', 'numerous', 'image', 'histology', 'pathology', 'disclaimer', 'device', 'longer', 'inch', 'must', 'purchase', 'corporate', 'license']",Medical
48359,,"['mr', 'needle', 'guide', 'application', 'guide', 'needle', 'insertion', 'using', 'hololens2', 'research', 'purpose', 'assist', 'three-dimensional', 'needle', 'puncture', 'placing', '3d', 'virtual', 'protractor', 'holoprotractor', 'location', 'angle', 'ct', 'plane', 'xyz-axes', '3d', 'virtual', 'protractor', 'needle', 'trajectory', 'target', 'placed', 'using', 'qr', 'code', 'scan', 'coordinate', 'system', 'obtained', 'ct', 'image', 'hologuider', 'hololens1', 'function', 'including', 'qr', 'code', 'scan', 'used']",Medical
48541,,"['atlas', 'structure', 'human', 'body', 'view', 'isolate', 'learn', 'human', 'anatomy', 'structure', 'offer', 'unsurpassed', 'depiction', 'human', 'body', 'clear', 'brilliant', 'detail', 'clinician', 'perspective']",Medical
48663,,"['icd-10', 'international', 'classification', 'disease', 'program', 'help', 'medical', 'staff', 'daily', 'practice', 'includes', 'catalog', 'search', 'icd-code', 'text', 'link', 'iside', 'catalog', 'code', 'search', 'result', 'catalog', 'optimized', 'mobile', 'pc', 'tablet', 'vetical', 'horizontal', 'orientation']",Medical
48903,,"['electronic', 'medication', 'management', 'solution']",Medical
48928,,"['spico', 'color', 'blindness', 'test', 'using', 'offline', 'speech', 'recognition', 'technology', 'examine', 'result', 'easy', 'step']",Medical
48988,,"['lajmi', 'fundit', 'ne', 'portalin', '10minuta', 'ofrojmë', 'lajmet', 'e', 'fundit', 'ne', 'politik', 'sport', 'vip', 'lifestyle', 'horoskopi', 'muzik', 'shqip', 'radio', 'dhe', 'humor', 'shqip', 'lajme', 'shqip', 'thashetheme', 'nga', 'vipat', 'shqiptar', 'kenge', 'shqiptare', 'ne', 'nga', 'kosova', 'shqiperia', 'maqedonia', 'si', 'dhe', 'diaspora', 'shqiptare', 'ofrojme', 'gjithashtu', 'informacione', 'dhe', 'keshilla', 'mbi', 'menyren', 'e', 'jeteses', 'p.sh', 'keshilla', 'per', 'jeten', 'e', 'perditshme', 'dhembe', 'fytyre', 'lekure', 'flokeve', 'etj']",Medical
49025,,"['medicea', 'offer', 'world', 'largest', 'accurate', 'fastest', 'growing', 'medicine', 'database', 'phone', 'search', 'medicine', 'search', 'business', 'find', 'medicine', 'substitute', 'fine', 'provider', 'closest', 'view', 'stock', 'expiry', 'status', 'medicine', 'view', 'shortage', 'view', 'in-store', 'analytic', 'keep', 'updated', 'sale', 'purchase', 'information', 'medicea', 'let', 'customer', 'return', 'prescription', 'bounce', 'find', 'appropriate', 'substitute', 'order', 'distributor', 'keep', 'customer', 'delighted']",Medical
49124,,"['basic', 'life', 'training', 'erc', 'european', 'research', 'council', 'aha', 'american', 'heart', 'assoc', 'algorithm', 'based', 'life', 'training', 'address', 'general', 'public', 'two', 'module', 'self', 'paced', 'training', 'timed/tracked', 'test', 'scorm', 'x-api', 'multilingual', 'includes', 'aed', 'usage', 'training', 'requires', 'membership', 'login', 'training', 'program']",Medical
49422,,"['handtevy', 'pediatric', 'resuscitation', 'system', 'client-only', 'platform', 'enables', 'em', 'hospital', 'system', 'treat', 'rapidly', 'document', 'care', 'critically', 'ill', 'injured', 'patient', 'safely', 'effectively', 'customized', 'dosing', 'equipment', 'information', 'accessed', 'via', 'mobile', 'device', 'integrates', 'seamlessly', 'patient', 'medical', 'record', 'handtevy', 'mobile', 'also', 'equipped', 'cpr', 'assist', 'fully', 'integrated', 'configurable', 'cardiac', 'arrest', 'feature', 'provides', 'important', 'audio', 'visual', 'cue', 'needed', 'run', 'cardiac', 'arrest', 'em', 'professional', 'hospital', 'team', 'first', 'time', 'provide', 'rapid', 'accurate', 'dosing', 'documenting', 'care', 'real', 'time', 'version', 'includes', 'protocol', 'checklist', 'integration', 'allows', 'clinician', 'sort', 'medication', 'protocol', 'simultaneously', 'providing', 'real', 'time', 'access', 'protocol', 'pdfs', 'configurable', 'checklist']",Medical
