,package,description,category
48189,,"['application', 'provides', 'set', 'useful', 'string', 'conversion', 'developer']",Developer tools
48310,,"['test', 'azure', 'dm']",Developer tools  >  Utilities
48319,,"['tcp', 'client', 'tool', 'testing', 'debugging', 'tcp', 'server', 'behavior', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48329,,"['tcp', 'server', 'used', 'debug', 'test', 'behavior', 'tcp', 'client', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48330,,"['uwp', 'tool', 'testing', 'tcp', 'udp', 'communication', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48334,,"['uwp', 'tool', 'debugging', 'testing', 'websocket', 'communication', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48343,,"['uwp', 'tool', 'testing', 'websocket', 'client', 'behavior', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48344,,"['window', 'performance', 'analyzer', 'wpa', 'tool', 'creates', 'graph', 'data', 'table', 'event', 'tracing', 'window', 'etw', 'event', 'recorded', 'window', 'performance', 'recorder', 'wpr', 'xperf', 'wpa', 'open', 'event', 'trace', 'log', 'etl', 'file', 'analysis', 'package', 'also', 'includes', 'wpaexporter', 'xperf', 'detailed', 'information', 'please', 'see', 'msdn', 'doc', 'link']",Developer tools  >  Utilities
48348,,"['tcp', 'debugging', 'tool', 'used', 'tcp', 'client', 'tcp', 'server', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48357,,"['build', 'static', 'server', 'click', 'easily', 'set', 'root', 'directory', 'path', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48358,,"['protocol', 'debugging', 'tool', 'tool', 'customize', 'content', 'request', 'including', 'request', 'method', 'request', 'header', 'field', 'view', 'returned', 'result', 'various', 'form', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48366,,"['sizebench', 'utility', 'analyzes', 'pdb', 'information', 'optimize', 'reduce', 'size', 'binary', 'dlls', 'ex', 'pe', 'file', 'break', 'binary', 'section', 'pe', 'file', 'coff', 'group', 'static', 'library', 'obj', 'file', 'even', 'source', 'file', 'see', 'part', 'code', 'data', 'contribute', 'meaningfully', 'on-disk', 'in-memory', 'size', 'sizebench', 'also', 'run', 'heuristic', 'analysis', 'find', 'likely', 'source', 'waste', 'including', 'inefficient', 'usage', 'virtual', 'function', 'duplicated', 'data', 'c++', 'templated', 'code', 'almost', 'foldable', 'look', 'quick', 'opportunity', 'reduce', 'size']",Developer tools  >  Utilities
48380,,"['tool', 'simulate', 'flow', 'checkpoint', 'module', 'monitor', 'complete', 'checkpoint', 'whatever', 'tool', 'test', 'demostrate', 'functionality', 'checkpoint', 'monitor']",Developer tools  >  Utilities
48402,,"['create', 'custom', 'form', 'build', 'personal', 'database', 'organize', 'data', 'powerful', 'suite', 'form', 'object', 'including', 'text', 'field', 'custom', 'image', 'photo', 'selector', 'dropdown', 'list', 'date', 'selector', 'multiple', 'selection', 'list', 'toggle', 'switch', 'presentation', 'card', 'view', 'record', 'level', 'grid', 'view', 'data', 'modification', 'management', 'data', 'export', 'csv', 'format', 'secure', 'confidential', 'true', 'native', 'run', 'locally', 'right', 'device', 'internet', 'connection', 'required', 'build', 'form', 'filled', 'right', 'device', 'riley', 'creates', 'kiosk-style', 'form', 'meant', 'completed', 'device', 'physically', 'device', 'form', 'filled', 'remotely', 'form', 'riley', 'build', 'form', 'looking', 'create', 'online', 'form', 'website', 'please', 'search', 'hazel', 'pro', 'also', 'available', 'microsoft', 'store', 'hazel', 'visual', 'form', 'builder', 'learn', 'hazel.aidaluu.com']",Developer tools  >  Database
48405,,"['universal', 'tool', 'understanding', 'file', 'structure', 'different', 'file', 'format', 'binary', 'file', 'known', 'format', 'selecting', 'creating', 'suitable', 'grammar', 'analysis', 'engine', 'automatically', 'parse', 'content', 'binary', 'file', 'according', 'information', 'provided', 'grammar', 'display', 'result', 'tree', 'structure', 'selecting', 'tree', 'node', 'file', 'structure', 'highlight', 'corresponding', 'content', 'file', 'similarly', 'clicking', 'anywhere', 'file', 'automatically', 'locate', 'expand', 'corresponding', 'tree', 'structure', 'everyone']",Developer tools  >  Utilities
48415,,"['tumbleweed', 'distribution', 'pure', 'rolling', 'release', 'version', 'opensuse', 'containing', 'latest', 'stable', 'version', 'software', 'instead', 'relying', 'rigid', 'periodic', 'release', 'cycle', 'project', 'user', 'newest', 'stable', 'software', 'tumbleweed', 'based', 'factory', 'opensuse', 'main', 'development', 'codebase', 'tumbleweed', 'updated', 'factory', 'bleeding', 'edge', 'software', 'integrated', 'stabilized', 'tested', 'tumbleweed', 'contains', 'latest', 'stable', 'application', 'ready', 'reliable', 'daily', 'try', 'tumbleweed', 'user', 'wish', 'newer', 'package', 'available', 'opensuse', 'leap', 'repository', 'includes', 'limited', 'updated', 'linux', 'kernel', 'samba', 'git', 'desktop', 'office', 'application', 'many', 'package', 'also', 'tumbleweed', 'appeal', 'power', 'user', 'software', 'developer', 'require', 'latest', 'software', 'stack', 'ides', 'opensuse', 'contributor', 'reliable', 'platform', 'close', 'opensuse', 'factory', 'possible', 'remaining', 'usable', 'opensuse', 'tumbleweed', 'great', 'choice', 'window', 'user', 'leverage', 'tightly', 'integrated', 'linux', 'environment', 'development', 'data', 'science', 'work', 'network', 'administrator', 'window', 'linux', 'hybrid', 'network', 'native', 'command-line', 'linux', 'networking', 'tool', 'system', 'administrator', 'manage', 'host', 'data', 'using', 'native', 'command-line', 'linux', 'utility', 'rsync', 'tar', 'vim', 'grep', 'sed', 'awk', 'many', 'developer', 'wanting', 'closely', 'recreate', 'linux', 'server', 'environment', 'without', 'overhead', 'virtual', 'machine', 'user', 'would', 'learn', 'linux', 'without', 'additional', 'complexity', 'setting', 'dual-boot', 'system', 'virtual', 'machine']",Developer tools
48483,,"['software', 'learning', 'mp4/m4a/mov', 'file', 'format']",Developer tools  >  Reference & training
48544,,"['uwp', 'tool', 'query', 'whois', 'information', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'looking']",Developer tools  >  Utilities
48549,,"['pengwin', 'enterprise', 'designed', 'custom', 'deployment', 'consultation', 'whitewater', 'foundry', 'international', 'team', 'wsl', 'expert', 'pengwin', 'enterprise', 'window', 'subsystem', 'linux', 'wsl', 'solution', 'compatible', 'oracle', 'linux', 'red', 'hat', 'enterprise', 'linux', 'build', 'provided', 'microsoft', 'store', 'built', 'scientific', 'linux', 'derived', 'source', 'code', 'centos', 'demonstration', 'purpose', 'personal', 'business', 'institution', 'wish', 'license', 'pengwin', 'enterprise', 'pengwin', 'enterprise', 'red', 'hat', 'enterprise', 'linux', 'red', 'hat', 'enterprise', 'linux', 'subscription', 'required', 'obtain', 'contract', 'pengwin', 'enterprise', 'e-mail', 'enterprise', 'whitewaterfoundry.com', 'visit', '//www.whitewaterfoundry.com', 'detail', 'individual', 'end-users', 'strongly', 'encouraged', 'obtain', 'pengwin', 'fedora', 'remix', 'wsl', 'instead', 'pengwin', 'includes', 'end-user', 'several', 'usability', 'modification', 'tool', 'pengwin-setup', 'improve', 'overall', 'wsl', 'experience', 'end-users', 'pengwin', 'enterprise', 'build', 'provided', 'microsoft', 'store', 'include', 'red', 'hat', 'enterprise', 'linux', 'package', 'end-user', 'pengwin-setup', 'wsl', 'usability', 'accompany', 'pengwin', 'built', 'pengwin', 'enterprise', 'custom', 'deployment', 'whitewater', 'foundry', 'microsoft', 'partner', 'red', 'hat', 'business', 'partner', 'licensee', 'open', 'innovation', 'network', 'pengwin', 'enterprise', 'endorsed', 'affiliated', 'centos', 'project', 'scientific', 'linux', 'fermi', 'national', 'accelerator', 'laboratory']",Developer tools  >  Utilities
48551,,"['maker', 'choice', 'sysadmins', 'developer', 'desktop', 'user', 'experienced', 'linux', 'user', 'usable', 'linux', 'distribution', 'stabilized', 'operating', 'system', 'opensuse', 'regular', 'release', 'receive', 'update', 'harden', 'o', 'opensuse', 'latest', 'major', 'distribution', 'configure', 'system', 'enjoy', 'platform', 'choice', 'linux', 'developer', 'administrator', 'software', 'vendor', 'newest', 'minor', 'version', 'opensuse', 'leap', 'recent', 'rock-solid', 'addition', 'opensuse', '15.x', 'series', 'carry', 'positive', 'attribute', 'predecessor', 'huge', 'change', 'previous', 'leap', 'version', 'opensuse', 'leap', 'built', 'suse', 'linux', 'enterprise', 'source', 'code', 'previous', 'version', 'built', 'exact', 'binary', 'package', 'software', 'craftsmanship', 'release', 'make', 'server', 'workstation', 'desktop', 'container', 'opensuse', 'leap', 'desirable', 'distribution', 'professional', 'entrepreneur', 'hobbyist', 'small', 'business', 'educational', 'practitioner', 'release', 'hugely', 'beneficial', 'migration', 'project', 'user', 'acceptance', 'testing', 'large', 'development', 'team', 'gain', 'added', 'value', 'using', 'opensuse', 'leap', 'optimally', 'run', 'test', 'workload', 'lifted', 'shifted', 'suse', 'linux', 'enterprise', 'linux', 'sp3', 'long-term', 'maintenance', 'opensuse', 'leap', 'offer', 'clear', 'advantage', 'server', 'providing', 'least', 'month', 'update', 'release', 'community', 'supportive', 'engages', 'people', 'older', 'version', 'leap', 'community', 'channel', 'mailing', 'list', 'matrix', 'discord', 'telegram', 'facebook', 'etc', 'interwoven', 'connected', 'mutually', 'supportive', 'kinship', 'community', 'distribution', 'leap', 'enterprise', 'distribution', 'sle', 'version', 'make', 'exciting', 'release', 'developer', 'system', 'administrator', 'distro-hoppers', 'independent', 'software', 'vendor', 'suse', 'user', 'customer', 'mutual', 'relationship', 'shared', 'opensuse', 'leap', 'sle', 'service', 'pack', 'give', 'user', 'choice', 'thousand', 'community', 'supported', 'package', 'community', 'package', 'built', 'opensuse', 'project', 'called', 'backports', 'top', 'baseline', 'sle', 'backports', 'published', 'suse', 'package', 'hub', 'migration', 'leap', 'sle', 'uniform', 'instantaneous', 'migration', 'two', 'fast', 'opensuse', 'leap', 'great', 'choice', 'window', 'user', 'leverage', 'tightly', 'integrated', 'linux', 'environment', 'development', 'data', 'science', 'work', 'network', 'administrator', 'window', 'linux', 'hybrid', 'network', 'native', 'command-line', 'linux', 'networking', 'tool', 'system', 'administrator', 'manage', 'host', 'data', 'using', 'native', 'command-line', 'linux', 'utility', 'rsync', 'tar', 'vim', 'grep', 'sed', 'awk', 'many', 'developer', 'wanting', 'closely', 'recreate', 'linux', 'server', 'environment', 'without', 'overhead', 'virtual', 'machine', 'user', 'would', 'learn', 'linux', 'without', 'additional', 'complexity', 'setting', 'dual-boot', 'system', 'virtual', 'machine']",Developer tools
48557,,"['first', 'linux', 'distribution', 'optimized', 'window', 'subsystem', 'linux', 'wsl', 'based', 'debian', 'built', 'work', 'microsoft', 'research', 'open-source', 'software', 'startup', 'whitewater', 'foundry', 'pengwin', 'first', 'linux', 'distribution', 'created', 'specifically', 'wsl', 'created', 'wsl', 'user', 'recognized', 'potential', 'platform', 'project', 'open', 'source', 'community', 'input', 'highly', 'encouraged', 'leverage', 'power', 'linux', 'terminal', 'window', 'started', 'open', 'source', 'programming', 'git', 'manage', 'remote', 'server', 'openssh', 'azure', 'cli', 'automate', 'task', 'python', 'powershell', 'bash', 'run', 'local', 'lamp', 'stack', 'testing', 'interactive', 'build', 'latest', 'open', 'source', 'library', 'tool', 'including', 'nodejs', 'ruby', 'gem', 'run', 'many', 'essential', 'graphical', 'linux', 'gnome', 'builder', 'easily', 'deploy', 'interact', 'docker', '予測非ラテン文字入力を設定します。', 'pengwin-setup', 'install', 'vcxsrv', 'set', 'x410', 'start', 'pengwin', 'launch', 'enable', 'genuine', 'highdpi', 'install', 'favorite', 'linux', 'terminal', 'terminator', 'konsole', 'create', 'start', 'menu', 'shortcut', 'window', 'linux', 'gui', 'pengwin', 'installs', 'menu', 'entry', 'window', 'terminal', 'crafted', 'background', 'color', 'palette', 'best', 'looking', 'usability', 'window', 'terminal', 'access', 'c', 'drive', '/mnt/c', 'automatically', 'copy', 'paste', 'visual', 'studio', 'emacs', 'open', 'word', 'zsh', 'pipe', 'ifconfig.exe', 'output', 'python', 'script', 'hybrid', 'world', 'pengwin', 'bridge', 'gap', 'window', 'linux', 'pengwin', 'also', 'includes', 'wslutilities', 'make', 'working', 'hybrid', 'world', 'easier', 'disclaimer', 'window', 'insider', 'preview', 'version', 'production-ready', 'contain', 'incompatibility', 'bug', 'affect', 'performance', 'pengwin', 'insider', 'version', 'best-effort', 'basis']",Developer tools
48559,,"['distribution', 'center', 'suite', 'dc', 'suite', 'effective', 'simulation', 'tool', 'assist', 'designer', 'operator', 'making', 'smarter', 'decision', 'dc', 'layout', 'design', 'equipment', 'configuration', 'operation', 'rule', 'determination', 'simulating', 'dc', 'process', 'different', 'design', 'alternative', 'evaluated', 'put', 'practice', 'based', 'key', 'performance', 'indicator', 'obtained', 'model']",Developer tools  >  Reference & training
48595,,"['suse', 'linux', 'enterprise', 'server', 'sle', 'adaptable', 'easy-to-manage', 'platform', 'allows', 'developer', 'administrator', 'deploy', 'business-critical', 'workload', 'on-premises', 'cloud', 'edge', 'come', 'running', 'workload', 'size', 'linux', 'o', 'fit', 'offer', 'industry-leading', 'adaptable', 'linux', 'operating', 'system', 'matter', 'workload', 'requirement', 'performance', 'reliability', 'operating', 'environment', 'o', 'solution', 'purpose-built', 'need', 'suse', 'linux', 'enterprise', 'common', 'code', 'base', 'run', 'across', 'many', 'architecture', 'amd/intel', 'x86-64', 'ibm', 'z', 'ibm', 'power', 'arm64', 'container', 'edge', 'device', 'providing', 'experience', 'security', 'stability', 'across', 'mixed', 'infrastructure', 'streamline', 'skill', 'set', 'system', 'management', 'simplify', 'service', 'suse', 'linux', 'enterprise', 'server', 'suse', 'linux', 'enterprise', 'server', 'operating', 'system', 'adaptable', 'environment', 'optimized', 'performance', 'security', 'reliability', 'simplify', 'environment', 'suse', 'linux', 'enterprise', 'common', 'code', 'base', 'platform', 'bridge', 'traditional', 'software-defined', 'infrastructure', 'simplify', 'workload', 'migration', 'protect', 'traditional', 'infrastructure', 'ease', 'adoption', 'container', 'modernize', 'infrastructure', 'modernize', 'infrastructure', 'suse', 'linux', 'enterprise', 'server', 'multimodal', 'architecture', 'cloud-agnostic', 'design', 'sle', 'easily', 'transition', 'public', 'cloud—alibaba', 'azure', 'aws', 'google', 'ibm', 'oracle', 'accelerate', 'innovation', 'connect', 'developer', 'community', 'suse', 'package', 'hub', 'ready', 'move', 'development', 'production', 'seamlessly', 'transition', 'community', 'linux', 'distribution', '-opensuse', 'leap', 'suse', 'linux', 'enterprise', 'click', 'adaptability', 'includes', 'apis', 'service', 'make', 'possible', 'write', 'application', 'work', 'widest', 'range', 'architecture', 'server', 'storage', 'network', 'option', 'available', 'approach', 'allows', 'sle', 'adapt', 'operating', 'environment', 'enables', 'smooth', 'workload', 'migration', 'security', 'compliance', 'suse', 'engineer', 'promptly', 'react', 'security', 'incident', 'deliver', 'premium', 'quality', 'security', 'update', 'configuration', 'auditing', 'automation', 'suse', 'manager', 'make', 'easy', 'ensure', 'compliance', 'internal', 'security', 'policy', 'external', 'regulation']",Developer tools
48669,,"['window', 'subsystem', 'linux', 'wsl', 'let', 'developer', 'run', 'gnu/linux', 'environment', 'including', 'command-line', 'tool', 'utility', 'application', 'directly', 'window', 'unmodified', 'without', 'overhead', 'traditional', 'virtual', 'machine', 'dual', 'boot', 'setup', 'installing', 'wsl', 'store', 'allow', 'latest', 'wsl', 'update', 'faster', 'without', 'needing', 'modify', 'window', 'version', 'learn', 'please', 'visit', '//aka.ms/wsldocs']",Developer tools
48671,,"['arduino', 'tank', 'using', 'arduino', 'uno', 'rev', 'ka05', 'vma05', 'ultrasonic', 'sensor', 'analogue', 'output', 'vdc', 'control', 'level', 'liquid', 'inside', 'tank', 'activating', 'pump', 'emptying', 'achieve', 'set', 'point', 'level', 'measurement', 'given', 'mm']",Developer tools  >  Design tools
48687,,"['tpipingview', 'provides', 'user', 'interface', 'mimic', 'automation', 'diagram', 'designed', 'aid', 'tpipinghmi', 'application', 'tpipingview', 'used', 'home', 'automation', 'automation', 'small', 'plant', 'watch', 'real', 'time', 'live', 'mimic', 'diagram', 'facility', 'anywhere', 'tpipingview', 'graphic', 'symbol', 'appearance', 'determined', 'parameter', 'whose', 'value', 'usually', 'received', 'control', 'unit', 'microcomputer', 'raspberry', 'pi', 'cloud', 'service', 'data', 'exchange', 'made', 'base', 'mqtt', 'websocket', 'w', 'protocol', 'user', 'send', 'control', 'command', 'set', 'point', 'value', 'control', 'faceplate', 'opened', 'mouse', 'click', 'touch', 'gesture', 'mimic', 'screen', 'see', '//fb.com/tpipinghmi']",Developer tools  >  Utilities
48758,,"['uwp', 'tool', 'debugging', 'testing', 'udp', 'communication', 'usage', 'restriction', 'user', '10-seconds', 'waiting', 'dialog', 'sending', 'data']",Developer tools  >  Networking
48994,,"['preview', 'version', 'window', 'performance', 'analyzer', 'wpa', 'wpa', 'tool', 'creates', 'graph', 'data', 'table', 'event', 'tracing', 'window', 'etw', 'event', 'recorded', 'window', 'performance', 'recorder', 'wpr', 'xperf', 'wpa', 'open', 'event', 'trace', 'log', 'etl', 'file', 'analysis', 'package', 'also', 'includes', 'preview', 'version', 'wpaexporter', 'xperf']",Developer tools  >  Utilities
49002,,"['bluetooth', 'terminal', 'intended', 'developer', 'device', 'wireless', 'data', 'transmission', 'via', 'bluetooth', 'module', 'message', 'format', 'utf8', 'acsii', 'unicode', 'required', 'example', 'arduino', 'hc-06', 'hc-05', 'module', 'bluetooth', 'device', 'computer', 'smartphone', 'phone', 'bluetooth', 'terminal', 'used', 'server', 'connecting', 'client', 'device', 'receiving', 'data', 'client', 'connecting', 'device', 'also', 'built-in', 'scanner', 'bluetooth', 'device', 'application', 'send', 'receive', 'command', 'via', 'bluetooth', 'debugging', 'device', 'application', 'window', 'note', 'current', 'version', 'program', 'work', 'device', 'using', 'rfcomm', 'protocol', 'device', 'must', 'bluetooth', 'module']",Developer tools
49060,,"['useful', 'uwp', 'application', 'development', 'tool', 'contains', 'series', 'practical', 'function', 'uwp', 'application', 'icon', 'material', 'generation', 'tool', 'icon', 'generated', 'visual', 'studio', 'image', 'generation', 'tool', 'small', 'tile', 'startup', 'screen', 'tool', 'quickly', 'aesthetically', 'create', 'icon', 'logo', 'image', 'scale', 'segoe', 'mdl2', 'asset', 'icon', 'useful', 'scenario', 'difficult', 'find', 'icon', 'microsoft', 'provide', 'tool', 'view', 'icon', 'laplace', 'studio', 'fully', 'browse', 'segoe', 'mdls']",Developer tools  >  Design tools
49163,,"['python', 'easy', 'learn', 'powerful', 'programming', 'language', 'efficient', 'high-level', 'data', 'structure', 'simple', 'effective', 'approach', 'object-oriented', 'programming', 'python', 'elegant', 'syntax', 'dynamic', 'typing', 'together', 'interpreted', 'nature', 'make', 'ideal', 'language', 'scripting', 'rapid', 'application', 'development', 'many', 'area', 'platform', 'expected', 'existing', 'copy', 'python', 'run', 'either', 'update', 'path', 'raise', 'priority', 'open', 'manage', 'execution', 'alias', 'start', 'disable', 'shortcut', 'python', 'interpreter', 'extensive', 'standard', 'library', 'freely', 'available', 'source', 'binary', 'form', 'major', 'platform', 'python', '//www.python.org/', 'may', 'freely', 'distributed', 'also', 'contains', 'distribution', 'pointer', 'many', 'third', 'party', 'python', 'module', 'program', 'tool', 'additional', 'documentation', 'python', 'interpreter', 'easily', 'extended', 'function', 'data', 'type', 'implemented', 'c', 'c++', 'language', 'callable', 'c', 'python', 'also', 'suitable', 'extension', 'language', 'customizable', 'application']",Developer tools  >  Development kits
49202,,"['simply', 'application', 'convert', 'text', 'audio']",Developer tools  >  Utilities
49205,,"['interactive', 'companion', 'window', 'machine', 'learning', 'library', 'apis']",Developer tools  >  Reference & training
49206,,"['allows', 'user', 'split', 'text', 'file', 'multiple', 'file', 'based', 'maximum', 'number', 'line', 'keep', 'file']",Developer tools  >  Utilities
49229,,"['application', 'encodes', 'decode', 'password', 'string', 'base64']",Developer tools  >  Utilities
49305,,"['explore', 'content', 'sap', 'cloud', 'integration', 'tenant', 'currently', 'support', '-getting', 'local', 'backup', 'artifact', '-credentials', 'where-used', 'list', '-flow', 'dependency', 'graph', '-bulk', 'attachment', 'downloader', '-high-resolution', 'flow', 'image', 'documentation', '-flow', 'diff', 'view']",Developer tools  >  Development kits
49320,,"['groovy', 'ide', 'help', 'develop', 'sap', 'cpi', 'cloud', 'platform', 'integration', 'groovy', 'script', 'faster']",Developer tools  >  Development kits
49371,,"['edit', 'html', 'live', 'html', 'editor', 'allows', 'creation', 'website', 'version', 'capability', 'addons', 'full', 'version', '//www.microsoft.com/store/productid/9pp2z3w9rsdq']",Developer tools  >  Utilities
49478,,"['enable', 'mixed', 'reality', 'openxr', 'runtime', 'view', 'system', 'status', 'run', 'openxr-powered', 'demo', 'scene']",Developer tools  >  Development kits
49504,,"['wasting', 'much', 'time', 'preparing', 'icon', 'application', 'single', 'click']",Developer tools  >  Utilities
49511,,"['provides', 'full', 'html', 'color', 'code']",Developer tools  >  Design tools
49521,,"['creating', 'random', 'password', 'easier']",Developer tools  >  Utilities
49546,,"['simple', 'photo', 'library', 'application']",Developer tools  >  Utilities
49594,,"['sample', 'showcasing', 'several', 'pixel', 'shaders', 'ported', 'shadertoy.com', 'originally', 'written', 'glsl', 'implemented', 'c', 'using', 'computesharp', 'running', 'native', 'uwp']",Developer tools
49718,,"['pathplanner', 'motion', 'profile', 'generator', 'frc', 'robot', 'created', 'team', 'every', 'path', 'allows', 'manual', 'tuning', 'robot', 'position', 'curve', 'radius', 'every', 'point', 'allows', 'create', 'perfect', 'path', 'robot', 'quicker', 'easier', 'generator', 'pathplanner', 'handle', 'complex', 'path', 'generator', 'slow', 'robot', 'head', 'turn', 'instead', 'going', 'fast', 'possible', 'robot', 'still', 'slowing', 'enough', 'would', 'robot', 'go', 'slow', 'certain', 'point', 'path', 'robot', 'max', 'velocity', 'overridden', 'point', 'path', 'generated', 'robot', 'code', 'easy', 'vendor', 'library', 'pathplannerlib']",Developer tools  >  Utilities
49719,,"['application', 'determine', 'many', 'word', 'articulate', 'rise', 'storyline', 'course']",Developer tools  >  Reference & training
49721,,"['learn', 'secure', 'hash', 'algorithm', 'sha-256', 'copy', 'code', 'build', 'using', 'c']",Developer tools  >  Utilities
49746,,"['share', 'idea', '3d', 'instantly', 'enklu', 'cloud', 'enables', 'anyone', 'create', 'mixed', 'reality', 'zero', 'coding', 'required', 'build', 'creation', 'real-time', 'update', 'across', 'in-lens', 'using', 'microsoft', 'hololens', 'information', 'book', 'private', 'demonstration', 'visit', 'www.enklu.com']",Developer tools  >  Design tools
49815,,"['tool', 'visualizing', 'debugging', 'session', '//github.com/gitdonohue/visualreplaydebugger']",Developer tools  >  Utilities
49869,,"['wiggler', 'simple', 'piece', 'software', 'whose', 'sole', 'function', 'fake', 'mouse', 'input', 'window', 'wiggle', 'mouse', 'pointer', 'back', 'forth', 'useful', 'avoiding', 'screensavers', 'thing', 'triggered', 'idle', 'detection', 'whatever', 'reason', 'ca', 'turn', 'way', 'quick', 'way', 'stop', 'screensaver', 'activating', 'installation', 'monitoring', 'long', 'operation', 'without', 'actually', 'muck', 'screensaver', 'setting', 'prevent', 'screen', 'locking', 'physical', 'virtual', 'machine', 'simulating', 'movement', 'mouse', 'clean', 'simple', 'low', 'memory', 'usage', 'minimises', 'tray', 'even', 'notice', 'ad', 'keep', 'skype', 'status', 'indicator', 'green', 'active']",Developer tools  >  Utilities
49956,,"['easy', 'tool', 'encode', 'decode', 'kind', 'data', 'base64', 'hexadecimal', 'quoated-printable', 'url', 'encoding', 'binary', 'data', 'detected', 'automatically', 'generating', 'md5', 'sha1', 'sha256', 'sha512', 'hash', 'text', 'binary', 'data', 'supported', 'also']",Developer tools  >  Utilities
49968,,"['herotranslate', 'application', 'translates', 'storyline', 'rise', 'course', 'using', 'amazon', 'translate', 'obtaining', 'aws', 'license', '//aws.amazon.com/translate', 'batch', 'translate', 'course', 'without', 'amazon', 'translate', 'console', 'application', 'support', 'language', 'provided', 'amazon', 'translate', 'please', 'note', 'application', 'size', 'x', 'best', 'used', 'screen', 'display', 'size', 'least', 'x']",Developer tools  >  Utilities
50063,,"['allows', 'user', 'control', 'iot', 'device', 'running', 'eclopot.ro', 'firmware']",Developer tools  >  Utilities
50109,,"['html', 'edits', 'live', 'html/javascript', 'editor', 'allows', 'creation', 'website', 'perfect', 'small', 'big', 'business', 'development']",Developer tools  >  Utilities
50138,,"['uwp', 'developer', 'news', 'load', 'blog', 'msdn', 'blog', 'blogging', 'window', 'latest', 'uwp', 'tweet', 'twitter']",Developer tools  >  Development kits
50157,,"['updating', 'firmware', 'dumping', 'log', 'vmm', 'series', 'product', 'please', 'notice', 'connect', 'device', 'execute', 'related', 'function', 'dumping', 'file', 'take', 'minute', 'please', 'wait', 'finish']",Developer tools
50223,,"['application', 'simulate', 'navigation', 'data', 'send', 're', 'format', 'via', 'udp', 'position', 'either', 'map', 'position', 'current', 'position', 'heading', 'heave', 'pitch', 'roll', 'ajusted', 'slidebars', 'velocity', 'north', 'east', 'component', 'adjusted', 'slidebars', 'period', 'message', 'changed', 'period', 'attitude', 'message', 'position', 'message', 'time', 'set', 'used', 'velocity', 'attitude', 'message', 'position', 'message']",Developer tools  >  Development kits
50230,,"['bps', 'logic', 'builder', 'defines', 'form', 'query', 'business', 'logic', 'microsoft', 'platform', '.net', 'framework', '.net', 'core', 'xamarin', 'application', 'using', 'microsoft', 'visio', 'application', 'sister', 'product', 'bps', 'logic', 'builder', 'bit', 'visio', 'select', 'depending', 'version', 'visio', 'cpu']",Developer tools  >  Development kits
50239,,"['offline', 'documentation', 'browser', 'software', 'developer', 'download', 'search', 'offline', 'documentation', 'set', 'docsets', 'generously', 'provided', 'dash', '//kapeli.com/dash']",Developer tools  >  Utilities
50269,,"['application', 'read', 'navigational', 'data', 're', 'format', 'received', 'via', 'udp', 'either', 'multicast', 'address', 'computer', 'ip', 'address']",Developer tools  >  Utilities
50271,,"['basic', 'serial', 'port', 'communication', 'program', 'winui3', 'information', 'code', '//github.com/tugsadhk/winui3-serial-port-communication']",Developer tools  >  Utilities
50282,,"['tool', 'used', 'find', 'window', 'handle', 'window', 'type', 'view', 'handle', 'class', 'name', 'information', 'application', 'window', '1.long', 'press', 'left', 'mouse', 'button', 'drag', 'aiming', 'icon', 'right', 'side', 'form', 'release', 'left', 'mouse', 'button', 'target', 'form']",Developer tools  >  Utilities
50310,,"['create', 'modern', 'powerful', 'editor', 'edit', 'code', 'text', 'file', 'powerful', 'tool', 'power', 'editor', 'code', 'window', 'device', 'make', 'code', 'really', 'comfortable', 'modern', 'interface', 'custom', 'theme', 'supported', 'try', 'right']",Developer tools  >  Development kits
50319,,"['bps', 'logic', 'builder', 'defines', 'form', 'query', 'business', 'logic', 'microsoft', 'platform', '.net', 'framework', '.net', 'core', 'xamarin', 'application', 'using', 'microsoft', 'visio', 'application', 'sister', 'product', 'bps', 'logic', 'builder', 'bit', 'visio', 'select', 'depending', 'version', 'visio', 'cpu']",Developer tools  >  Development kits
50321,,"['easily', 'manage', 'json', 'translation', 'project', 'framework', 'programming', 'language', 'jstrions', 'analyze', 'project', 'code', 'translation', 'usage', 'easily', 'see', 'translation', 'missing', 'add', 'work', 'fully', 'offline', 'dependant', 'online', 'service', 'jstrions', 'work', 'well', 'translator', 'provided', 'flutter', 'package', 'tch_appliable_core', 'compatible', 'simple', 'json', 'translation']",Developer tools  >  Utilities
