,package,description,category
49803,,"['express', 'animate', 'pro', 'fun', 'intuitive', 'way', 'create', 'animation', 'pc', 'start', 'animation', 'project', 'today', 'video', 'image', 'object', 'text', 'audio', 'express', 'animate', 'make', 'intuitive', 'edit', 'key', 'frame', 'make', 'transition', 'much', 'smoother', 'key', 'frame', 'apply', 'effect', 'graphic', 'motion', 'tween', 'zoom', 'rotate', 'object', 'resized', 'rotated', 'grouped', 'second', 'also', 'apply', 'ton', 'effect', 'project', 'brightness', 'contrast', 'negative', 'finished', 'export', 'animation', 'video', 'flash', 'html5', 'animated', 'gif']",Multimedia design  >  Illustration & graphic design
49846,,"['light', 'box', 'surface', 'image', 'tracing', 'tool', 'window', 'using', 'tracing', 'paper', 'light', 'box', 'open', 'image', 'trace', 'adjust', 'transparency', 'make', 'tracing', 'easier', 'work', 'multiple', 'project', 'time', 'saving', 'progress', 'go', 'including', 'pen', 'pencil', 'type', 'inking', 'quick', 'selection', 'fully', 'custom', 'color', 'choice', 'update', 'version', 'july', 'biggest', 'update', 'date']",Multimedia design  >  Illustration & graphic design
49935,,"['quick', 'sketch', 'fully', 'finished', 'artwork', 'sketchbook', 'go', 'creativity', 'take', 'sketchbook', 'award-winning', 'sketching', 'painting', 'drawing', 'anyone', 'love', 'draw', 'artist', 'illustrator', 'love', 'sketchbook', 'professional-grade', 'feature', 'set', 'highly', 'customizable', 'tool', 'everyone', 'love', 'sketchbook', 'elegant', 'interface', 'natural', 'drawing', 'experience', 'distraction', 'focus', 'capturing', 'expressing', 'idea', 'tablet', 'user', 'version', 'sketchbook', 'pro', 'optimized', 'window', 'desktop', 'pen', 'peripheral', 'upgrade', 'previous', 'autodesk', 'sketchbook', 'optimized', 'tablet']",Multimedia design  >  Illustration & graphic design
50050,,"['fusion', 'cloud-based', '3d', 'modeling', 'cad', 'cam', 'cae', 'pcb', 'software', 'platform', 'product', 'design', 'manufacturing', 'design', 'engineer', 'product', 'ensure', 'aesthetic', 'form', 'fit', 'function', 'directly', 'edit', 'existing', 'model', 'fixture', 'truly', 'integrated', 'cad', 'cam', 'software', 'tool', 'fusion', 'create', '3d', 'model', 'printed', '3d', 'printer', 'design', 'kitchen', 'building', 'much', 'much', 'fusion', 'important', 'utility', 'software', 'tool', 'everything', 'place', 'crate', '3d', 'design', 'collaborate', 'manage', 'data', 'create', 'toolpaths', 'run', 'simulation', 'validate', 'design', 'much', 'next', 'generation', 'design', 'tool', 'go', 'without', 'saying', 'getting', 'full', 'understanding', 'time', 'consuming', 'process', 'come', 'collection', 'easy', 'follow', 'step', 'step', 'video', 'guide', 'guide', 'include', 'beginner', 'tutorial', '3d', 'model', 'paper', 'clip', 'learn', 'autodesk', 'fusion', 'day', 'day', 'revised', '3d', 'model', 'iphone', 'x', 'phone', 'case', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'beer', 'bottle', 'learn', 'autodesk', 'fusion', 'day', 'day', 'revised', '3d', 'model', 'painter', 'tripod', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'dog', 'bowl', 'learn', 'autodesk', 'fusion', 'day', 'day', 'body', 'v', 'component', 'fusion', 'explained', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'hinged', 'box', '3d', 'printing', 'learn', 'autodesk', 'fusion', 'day', 'day', '19part', 'create', 'assembly', 'joint', 'fusion', 'learn', 'autodesk', 'fusion', 'day', 'day', 'sculpt', 'earbud', 'fusion', 'learn', 'autodesk', 'fusion', 'day', 'day', 'create', 'one-part', 'mold', 'fusion', 'learn', 'autodesk', 'fusion', 'day', 'day', 'create', '2d', 'drawing', 'fusion', 'beginner', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'ice', 'cube', 'tray', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'handlebar', 'grip', 'embossed', 'letter', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'hex', 'nut', 'learn', 'autodesk', 'fusion', 'day', 'day', 'fully', 'constrain', 'sketch', 'learn', 'autodesk', 'fusion', 'day', 'day', 'manually', 'add', 'sketch', 'constraint', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'lego', 'brick', 'learn', 'autodesk', 'fusion', 'day', 'day', 'revised', '3d', 'model', 'door', 'stop', 'learn', 'autodesk', 'fusion', 'day', 'day', 'fusion', 'render', 'workspace', 'part', 'learn', 'autodesk', 'fusion', 'day', 'day', 'fusion', 'ui', 'v', 'old', 'ui', 'august', 'update', '3d', 'model', 'hinged', 'box', '3d', 'printing', 'learn', 'autodesk', 'fusion', 'day', 'day', '19part', 'fusion', 'render', 'workspace', 'part', 'learn', 'autodesk', 'fusion', 'day', 'day', 'create', 'two-part', 'mold', 'fusion', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'led', 'light', 'bulb', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'auger', 'bit', 'spiral', 'helix', 'learn', 'autodesk', 'fusion', 'day', 'day', 'fusion', 'animation', 'workspace', 'learn', 'autodesk', 'fusion', 'day', 'day', 'navigating', 'fusion', 'user', 'interface', 'section', 'explained', 'revised', 'turn', 'surface', 'body', 'solid', 'body', 'patch', 'workspace', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'screwdriver', 'fusion', 'learn', 'autodesk', 'fusion', 'day', 'day', 'convert', 'stl', 'mesh', 'solid', 'body', 'learn', 'autodesk', 'fusion', 'day', 'day', '3d', 'model', 'whiskey', 'bottle', 'learn', 'autodesk', 'fusion', 'day', 'day', 'revised', 'sculpt', 'computer', 'mouse', 'fusion', 'learn', 'autodesk', 'fusion', 'day', 'day', 'sculpt', 'halloween', 'pumpkin', 'fusion', 'learn', 'autodesk', 'fusion', 'day', 'day', 'fusion', 'tutorial', 'absolute', 'beginner', 'fusion', 'cam', 'tutorial', 'beginner', 'ff102', 'fusion', 'cnc', 'machining', 'made', 'easy', 'fusion', 'basic', 'creating', 'cnc', 'g-code', '2d', 'contour', 'wall', 'art', 'wooden', 'sign', 'airbus', 'a350', 'high', 'tech', 'air', 'exceptional', 'engineering', 'full', 'documentary', 'fusion', 'cam', 'tutorial', '3d', 'machining-', 'basic', 'learn', 'fusion', 'die', 'trying', 'lesson', 'design', 'knurled', 'nut', 'bolt', '3d', 'printer', 'autodesk', 'fusion', 'ellipsis', 'conic', 'curve', 'fusion', 'tip', 'creating', 'text', 'curved', 'object', 'fusion', 'curved', 'text', 'fusion', 'honeycomb', 'create', '3d', 'sketch', 'fusion', 'create', '3d', 'sketch', 'autodesk', 'fusion', 'sculpting', 'organic', 'shape', 'fusion', 'fusion', 'getting', 'started', 'drawing', 'fusion', 'freeform', 'modelling', 'curve', 'text', 'fusion', 'working', 'stls', 'meshmixer', 'fusion', 'make', 'helical', 'gear', 'fusion', 'narration', 'fusion', 'tutorial', 'secret', 'bolt', '3d', 'printed', 'thread', 'nut', 'easy', 'step', 'step', 'follow', 'along', 'making', 'freedom', 'knife', 'merica', 'model', 'railroad', 'switch', 'machine', 'turnout', 'turnout', 'control', 'slow', 'arduino', 'project', 'slow', 'turnout', 'calibrate', '3d', 'printer', 'ender', 'pro', 'making', 'helical', 'gear', 'easily', 'fusion', 'project', 'surface', 'tool', 'simulating', 'worm', 'gear', 'movement', 'fusion', 'joint', 'model', 'spring', 'fusion', 'tutorial', 'beginner', 'exercise', 'lesson', 'modeling', 'part', 'fritzing', 'tutorial', 'beginner', 'guide', 'making', 'circuit', 'wiring', 'diagram', 'intro', 'form', 'sculpting', 'fusion', 'part', 'put', 'text', 'curve', 'fusion', 'ff107', 'quick', 'tutorial', 'modifying', 'stl', 'file', 'fusion', 'fusion', 'write', 'model', 'working', 'spring', 'fusion', 'advanced', 'tip']",Multimedia design  >  Illustration & graphic design
50088,,"['start', 'script', 'course', 'begin', 'all-important', 'script', 'breakdown', 'siobhan', 'teach', 'approach', 'script', 'walk', 'different', 'initial', 'stage', 'planning', 'sketching', 'developing', 'story', 'idea', 'show', 'discover', 'important', 'story', 'point', 'develop', 'shot', 'sequence', 'process', 'learn', 'staging', 'composition', 'choosing', 'proper', 'camera', 'angle', 'reinforce', 'intention', 'script', 'next', 'section', 'opening', 'sequence', 'learn', 'constructing', 'sequence', 'different', 'kind', 'shot', 'reinforce', 'powerful', 'storyline', 'siobhan', 'explores', 'alternative', 'sequence', 'establish', 'dramatic', 'effect', 'using', 'camera', 'technique', 'extreme', 'close-ups', 'wide-shots', 'final', 'section', 'focus', 'screen', 'direction', 'cut', 'learn', 'degree', 'rule', 'advanced', 'cutting', 'technique', 'enhance', 'action', 'movement', 'motivation', 'concluding', 'tutorial', 'explain', 'transform', 'board', 'rough', 'finished', 'production-ready', 'storyboards', 'storyboards', 'appear', 'kind', 'permission', 'kavaleer', 'production', 'ltd', 'www.kavaleer.com']",Multimedia design  >  Illustration & graphic design
50205,,"['officeprinter', 'highly', 'rated', 'business', 'card', 'label', 'software', 'available', 'microsoft', 'store', 'officeprinter', 'easy', 'fast', 'way', 'design', 'print', 'professional-looking', 'business', 'card', 'envelope', 'address', 'shipping', 'label', 'letterhead', 'much', 'using', 'printer', 'loaded', 'easy-to-use', 'ton', 'pre-designed', 'business', 'card', 'label', 'template', 'extensive', 'clip', 'art', 'library', 'ensure', 'creation', 'business', 'card', 'label', 'design', 'easy', 'fun', 'process', 'hurry', 'may', 'simply', 'choose', 'design', 'enter', 'personal', 'company', 'information', 'done', 'business', 'card', 'label', 'minute', 'customized', 'business', 'card', 'label', 'design', 'officeprinter', 'intuitive', 'yet', 'powerful', 'editing', 'allow', 'officeprinter', 'perfect', 'business', 'individual', 'even', 'though', 'business', 'card', 'software', 'label', 'software', 'quite', 'different', 'capability', 'ease', 'price', 'make', 'user', 'buy', 'separate', 'program', 'making', 'business', 'card', 'address', 'label', 'cd', 'label', 'shipping', 'label', 'etc.', 'officeprinter', 'capability', 'others', 'relatively', 'primitive', 'text', 'handling', 'officeprinter', 'allows', 'adjust', 'size', 'font', 'color', 'width', 'spacing', 'sub/superscript', 'rotation', 'text', 'right', 'individual', 'character', 'high', 'end', 'desktop', 'publishing', 'program', ""'re"", 'ready', 'print', 'creation', 'officeprinter', 'automatically', 'tile', 'design', 'cover', 'entire', 'sheet', 'label', 'business', 'card', 'print', 'two', 'officeprinter', 'includes', 'database', 'dozen', 'popular', 'business', 'card', 'label', 'sheet', 'layout', 'major', 'manufacturer', 'define']",Multimedia design  >  Illustration & graphic design
50284,,"['neofilm', 'brings', 'complete', 'suite', 'powerful', 'tool', 'editing', 'video', 'making', 'movie', 'whether', 'amateur', 'video', 'editor', 'professional', 'youtuber', 'neofilm', 'provides', 'core', 'function', 'required', 'produce', 'next', 'eye-catching', 'video', 'mind', 'application', 'greets', 'professionally', 'designed', 'user', 'interface', 'also', 'intuitive', 'easy-to-use', 'playlist', 'filter', 'panel', 'preview', 'panel', 'timeline', 'control', 'job', 'queue', 'recent', 'file', 'search', 'many', 'control', 'dockable', 'undockable', 'configured', 'convenience', 'preference', 'open', 'almost', 'popular', 'audio', 'video', 'format', 'native', 'editing', 'frame', 'acuate', 'seeking', 'many', 'video', 'format', 'within', 'project', 'even', 'adopt', 'multi-format', 'timeline', 'resolution', 'frame-rates', 'capture', 'multiple', 'device', 'screen', 'webcam', 'audio', 'device', 'network', 'stream', 'playback', 'application', 'support', 'blackmagic', 'design', 'sdi', 'hdmi', 'sdi', 'resolution', '4k', 'export', 'sharing', 'video', 'ease', 'neofilm', 'come', 'vast', 'assortment', 'presets', 'ranging', 'standard', 'h.264', 'youtube', 'option', 'animation', 'presets', 'even', 'audio', 'choice', 'also', 'fine', 'tune', 'present', 'advanced', 'option']",Multimedia design  >  Photo & video production
50323,,"['affinity', 'designer', 'fastest', 'smoothest', 'precise', 'vector', 'graphic', 'design', 'software', 'around', 'built', 'ground', 'five-year', 'period', 'every', 'feature', 'tool', 'panel', 'function', 'developed', 'need', 'creative', 'professional', 'core', 'continuous', 'innovation', 'development', 'result', 'ground-breaking', 'application', 'revolutionise', 'work', 'real-time', 'performance', 'pan', 'zoom', '60fps', 'live', 'gradient', 'transforms', 'effect', 'adjustment', 'optimised', 'document', 'complexity', 'zoom', 'absolute', 'precision', 'live', 'pixel', 'retina', 'wireframe', 'view', 'vector', 'artwork', 'split', 'screen', 'mode', 'seamless', 'switching', 'tool', 'editing', 'mode', 'frustration-free', 'design', 'incredibly', 'accurate', 'result', 'minimal', 'node', 'window', 'hardware', 'gpu', 'acceleration', 'user', 'running', 'window', 'april', 'update', 'later', 'direct3d', 'feature', 'level', 'capable', 'card', 'precise', 'vector', 'tool', 'rock', 'solid', 'vector', 'tool', 'work', 'way', 'best', 'pen', 'tool', 'node', 'tool', 'curve', 'editing', 'smart', 'shape', 'tool', 'available', 'powerful', 'contour', 'tool', 'create', 'abstract', 'object', 'increase', 'width', 'single', 'open', 'curve', 'pencil', 'brush', 'stabilisation', 'drawing', 'super-smooth', 'curve', 'freehand', 'non-destructive', 'boolean', 'operation', 'live', 'effect', 'blend', 'mode', 'image', 'adjustment', 'incredibly', 'smooth', 'gradient', 'transparency', 'control', 'raster', 'vector', 'decide', 'single', 'click', 'switch', 'vector', 'raster', 'workspace', 'strength', 'vector', 'raster', 'behaviour', 'best', 'world', 'high', 'quality', 'raster', 'tool', 'texturing', 'masking', 'finishing', 'artwork', 'even', 'create', 'brush', 'true', 'creative', 'freedom', 'found', 'sophisticated', 'typography', 'flexible', 'text', 'handling', 'including', 'comprehensive', 'opentype', 'artistic', 'text', 'text', 'frame', 'full', 'control', 'character', 'paragraph', 'style', 'flow', 'text', 'along', 'drawn', 'path', 'built', 'workflow', 'unlimited', 'artboards', 'saveable', 'history', 'alternate', 'future', 'customisable', 'keyboard', 'shortcut', 'psd', 'ai', 'pdf', 'eps', 'svg', 'jpg', 'tiff', 'exr', 'file', 'advanced', 'grid', 'snapping', 'alignment', 'linked', 'symbol', 'constraint', 'drag', 'drop', 'layer', 'document', 'save', 'document', 'template', 'file', 're-use', 'time', 'time', 'customise', 'saveable', 'presets', 'including', 'studio', 'presets', 'ui', 'layout', 'quickly', 'access', 'royalty', 'image', 'stock', 'panel', 'efficiently', 'select', 'multiple', 'object', 'matching', 'attribute', 'using', 'select', 'function', 'select', 'object', 'certain', 'type', 'within', 'document', 'using', 'select', 'object', 'function', 'linked', 'image', 'resource', 'manager', 'flag', 'pdfs', 'pdf', 'passthrough', 'ensure', 'perfect', 'representation', 'original', 'pdf', 'exporting', 'without', 'embedded', 'font', 'installed', 'collate', 'document', 'alongside', 'used', 'image', 'font', 'resource', 'folder', 'using', 'package', 'feature', 'perfect', 'colour', 'output', 'professional', 'cmyk', 'lab', 'rgb', 'pantone©', 'greyscale', 'colour', 'model', 'full', '16-bit', 'per', 'channel', 'editing', 'end-to-end', 'icc', 'colour', 'management', 'slice', 'export', 'exporting', 'multiple', 'element', 'single', 'click', 'live', 'pixel', 'preview', 'see', 'exactly', 'design', 'export']",Multimedia design  >  Illustration & graphic design
50361,,"['powerpoint', 'software', 'package', 'used', 'create', 'electronic', 'presentation', 'let', 'user', 'make', 'slideshows', 'flick', 'reference', ""'re"", 'giving', 'talk', 'lot', 'creative', 'thing', 'powerpoint', 'well', 'powerpoint', 'laid', 'separate', 'slide', 'choose', 'pre-formatted', 'slide', 'freestyle', 'design', 'rotate', 'powerpoint', 'slide', 'add', 'whatever', ""'d"", 'underneath', 'section', 'note', 'might', 'remind', 'say', 'printed', 'read', 'paper', 'go', 'wo', 'appear', 'presenting', 'program', 'editing', 'side', 'presentation', 'side', 'built', 'export', 'finished', 'file', 'another', 'platform', 'even', 'finished', 'check', 'look', 'others', 'quite', 'bit', 'learn', 'software', 'selection', 'easy', 'follow', 'step', 'step', 'video', 'guide', 'quickly', 'speed', 'video', 'include', 'powerpoint', 'basic', 'powerpoint', 'convert', 'powerpoint', 'video', 'file', 'powerpoint', 'editing', 'presentation', 'powerpoint', 'clipboard', 'm', 'powerpoint', 'basic', 'presentation', 'powerpoint', 'interface', 'powerpoint', 'hyperlink', 'update', 'file', 'powerpoint', 'print', 'presentation', 'powerpoint', 'table', 'border', 'powerpoint', 'convert', 'pdf', 'file', 'powerpoint', 'work', 'window', 'powerpoint', 'convert', 'image', 'file', 'powerpoint', 'action', 'mouse', 'powerpoint', 'create', 'smart', 'art', 'powerpoint', 'hyperlink', 'webpage', 'powerpoint', 'working', 'slide', 'powerpoint', 'action', 'mouse', 'click', 'powerpoint', 'hyperlink', 'file', 'powerpoint', 'slide', 'show', 'powerpoint', 'setup', 'slide', 'show', 'powerpoint', 'picture', 'powerpoint', 'table', 'style', 'option', 'powerpoint', 'edit', 'video', 'powerpoint', 'record', 'slide', 'show', 'powerpoint', 'word', 'art', 'powerpoint', 'smart', 'art', 'style', 'tutorix', 'simply', 'easy', 'learning', 'step', 'powerpoint', 'transition', 'powerpoint', 'custom', 'show', 'powerpoint', 'screen', 'recording', 'powerpoint', 'compare', 'merge', 'insert', 'video', 'powerpoint', 'powerpoint', 'footer', 'slide', 'powerpoint', 'convert', 'powerpoint', 'show', 'powerpoint', 'photo', 'album', 'powerpoint', 'table', 'merge', 'split', 'powerpoint', 'graphic', 'smart', 'art', 'powerpoint', 'shape', 'powerpoint', 'chart', 'powerpoint', 'header', 'footer', 'powerpoint', 'insert', 'object', 'powerpoint', 'table', 'arrange', 'alignment', 'tutorix', 'brings', 'simply', 'easy', 'learning', 'hyperlink', 'within', 'powerpoint', 'tutorix', 'brings', 'simply', 'easy', 'learning', 'tutorix', 'brings', 'simply', 'easy', 'learning', 'powerpoint', 'getting', 'started', 'powerpoint', 'slide', 'basic', 'powerpoint', 'saving', 'sharing', 'powerpoint', 'presenting', 'slide', 'show']",Multimedia design  >  Illustration & graphic design
50433,,"['know', 'almost', 'every', 'film', 'commercial', 'website', 'start', 'storyboard', 'true', 'storyboard', 'artist', 'high', 'demand', 'fact', 'anything', 'tell', 'story', 'storyboarded', 'better', 'way', 'initially', 'visualize', 'production', 'create', 'storyboard', 'almost', 'every', 'major', 'film', 'tv', 'show', 'start', 'stick', 'figure', 'frame', 'course', 'designed', 'storyboard', 'artist', 'siobhan', 'twomey', 'learn', 'everything', 'know', 'started', 'intensely', 'creative', 'profession', 'basic', 'concept', 'advanced', 'drawing', 'technique', 'learn', 'different', 'type', 'storyboards', 'basic', 'visual', 'language', 'siobhan', 'demonstrates', 'power', 'perspective', 'shot', 'composition', 'add', 'drama', 'frame', 'next', 'great', 'tutorial', 'drawing', 'technique', 'learn', 'draw', 'simple', 'yet', 'emotive', 'character', 'effectively', 'show', 'feeling', 'story', 'couple', 'stroke', 'pen', 'sit', 'back', 'watch', 'siobhan', 'draw', 'world', 'creates', 'awesome', 'storyboards', 'right', 'eye', 'storyboards', 'garth', 'bev', 'appear', 'kind', 'permission', 'kavaleer', 'production', 'ltd', 'www.kavaleer.com']",Multimedia design  >  Illustration & graphic design
50460,,"['create', 'scene', 'multiple', 'character', 'manipulate', 'simple', '3d', 'shape', 'add', 'predefined', 'object', 'bicycle', 'furniture', 'weapon', 'much', 'visualise', 'idea', 'quickly', 'develop', 'storyboards', 'plan', 'comic', 'book', 'mangas', 'mannequin', 'classic', 'wooden', 'doll', 'used', 'interactive', 'reference', 'human', 'anatomy', 'challenge', 'proportion', 'depth', 'improve', 'experience', 'drawing', 'human', 'figure', 'various', '3d', 'model', 'shape', 'recognition', 'shading', 'perspective', 'stance', 'work', 'fast', 'often', '3d', 'lot', 'action', 'even', 'simplest', 'goal', 'wanted', 'make', 'creative', 'process', 'manikin', 'intuitive', 'simple', 'possible', 'without', 'losing', 'complexity', 'straightforward', 'intuitive', 'design', 'keep', 'functionality', 'without', 'drowning', 'option', 'spend', 'time', 'drawing', 'le', 'time', 'preparing', 'reference', 'even', 'experienced', 'artist', 'easy', 'imagine', 'body', 'move', 'added', 'animation', 'reference', 'offer', 'extensive', 'selection', 'figure', 'study', 'motion', 'every', 'animation', 'viewed', 'detail', 'also', 'sued', 'starting-point', 'reach', 'desired', 'stance', 'faster', 'camera', 'light', 'also', 'give', 'full', 'control', 'camera', 'light', 'rotation', 'mode', 'work', 'point', 'view', 'mode', 'complete', 'control', 'camera', 'angle', 'ease', 'shading', 'need', 'offer', 'adjustable', 'light', 'allow', 'create', 'dynamic', 'shadow', 'realistic', 'depth', 'screenshots', 'take', 'screenshots', 'without', 'background', 'immediately', 'used', 'digital', 'drawing', 'software', 'photoshop', 'coreldraw', 'procreate', 'paper', 'remove', 'background', 'reference', 'material']",Multimedia design  >  Illustration & graphic design
50496,,"['inkscape', 'cricut', 'modern-looking', 'application', 'suitable', 'designer', 'photographer', 'visual', 'artist', 'perform', 'sophisticated', 'work', 'art', 'great', 'focus', 'vector', 'graphic', 'editing', 'design', 'application', 'modern', 'flexible', 'instrument', 'graphic', 'editor', 'allows', 'user', 'define', 'creative', 'setup', 'great', 'detail', 'offer', 'enhanced', 'creative', 'freedom', 'beginner', 'professional']",Multimedia design  >  Illustration & graphic design
50499,,"['adobe', 'photoshop', 'raster', 'graphic', 'editor', 'developed', 'published', 'adobe', 'inc.', 'window', 'macos', 'originally', 'created', 'thomas', 'john', 'knoll', 'since', 'software', 'become', 'industry', 'standard', 'raster', 'graphic', 'editing', 'digital', 'art', 'whole', 'photographer', 'photoshop', 'image', 'create', 'truly', 'stunning', 'result', 'graphic', 'designer', 'wealth', 'go', 'everyday', 'work', 'load', 'thing', 'learn', 'master', 'selection', 'easy', 'follow', 'video', 'tutorial', 'greatly', 'assist', 'video', 'guide', 'include', 'create', 'selection', 'photoshop', 'opening', 'editing', 'saving', 'photoshop', 'scale', 'rotate', 'align', 'transform', 'photoshop', 'welcome', 'day', 'photoshop', 'adjustment', 'layer', 'photoshop', 'correct', 'exposure', 'photoshop', 'change', 'color', 'anything', 'photoshop', 'blend', 'photoshop', 'level', 'curve', 'photoshop', 'change', 'color', 'huesaturation', 'photoshop', 'match', 'light', 'color', 'composite', 'photoshop', 'create', 'photo', 'collage', 'photoshop', 'layer', 'mask', 'photoshop', 'brush', 'tool', 'photoshop', 'day', 'blending', 'mode', 'photoshop', 'day', 'dodge', 'burn', 'photoshop', 'day', 'color', 'grade', 'photo', 'photoshop', 'day', 'remove', 'blemish', 'portrait', 'photoshop', 'day', 'edit', 'raw', 'photo', 'photoshop', 'day', 'cut', 'subject', 'pen', 'tool', 'photoshop', 'day', 'edit', 'landscape', 'camera', 'raw', 'photoshop', 'day', 'edit', 'non-destructively', 'smart', 'object', 'photoshop', 'day', 'liquify', 'tool', 'photoshop', 'day', 'swap', 'sky', 'landscape', 'photoshop', 'day', 'sharpen', 'portrait', 'photoshop', 'day', 'crop', 'resize', 'image', 'photoshop', 'day', 'let', 'take', 'tour', 'photoshop', 'day', 'frequency', 'retouching', 'photoshop', 'day', 'cut', 'hair', 'photoshop', 'day', 'day', 'photoshop', 'phlearn', 'pro', 'trailer', 'remove', 'distraction', 'photoshop', 'day', 'add', 'text', 'photo', 'photoshop', 'day', 'create', 'awesome', 'letter', 'portrait', 'photoshop', 'tutorial', 'animated', 'silhouette', 'effect', 'photoshop', 'tutorial', 'photoshop', 'tutorial', 'soft', 'focus', 'effect', 'photoshop', 'tutorial', 'paint', 'text', 'effect', 'photoshop', 'create', 'glass', 'shatter', 'effect', 'tutorial', 'photoshop', 'tutorial', 'neon', 'text', 'effect', 'create', 'realistic', 'cracked', 'skin', 'using', 'photoshop']",Multimedia design  >  Illustration & graphic design
50502,,"['bring', 'vision', 'life', 'affinity', 'publisher', 'advanced', 'professional', 'publishing', 'software', 'developer', 'award-winning', 'affinity', 'designer', 'affinity', 'photo', 'whether', 'creating', 'book', 'magazine', 'marketing', 'material', 'social', 'medium', 'template', 'mock-up', 'something', 'else', 'incredibly', 'smooth', 'intuitive', 'everything', 'make', 'beautiful', 'layout', 'ready', 'publication', 'ground-breaking', 'ability', 'fully', 'integrate', 'affinity', 'completing', 'revolutionising', 'way', 'creatives', 'work', 'professional', 'layout', 'tool', 'facing', 'spread', 'live', 'master', 'including', 'nested', 'master', 'image', 'frame', 'intelligent', 'scaling', 'option', 'advanced', 'guide', 'grid', 'snapping', 'table', 'custom', 'table', 'format', 'wrap', 'text', 'around', 'object', 'image', 'fine', 'padding', 'control', 'create', 'text', 'frame', 'shape', 'link', 'multiple', 'text', 'frame', 'together', 'across', 'document', 'text', 'column', 'dividing', 'line', 'advanced', 'typography', 'full', 'control', 'character', 'paragraph', 'style', 'comprehensive', 'opentype', 'text', 'decoration', 'drop', 'cap', 'initial', 'word', 'flow', 'text', 'along', 'path', 'advanced', 'flow', 'option', 'hyphenation', 'baseline', 'grid', 'text', 'frame', 'ruler', 'perfect', 'image', 'graphic', 'link', 'embed', 'image', 'document', 'place', 'psd', 'ai', 'pdf', 'jpg', 'tiff', 'png', 'affinity', 'file', 'correct', 'enhance', 'image', 'non-destructive', 'adjustment', 'layer', 'precision', 'engineered', 'pen', 'node', 'tool', 'creating', 'vector', 'curve', 'shape', 'boolean', 'operation', 'add', 'subtract', 'combine', 'divide', 'shape', 'incredibly', 'smooth', 'gradient', 'transparency', 'control', 'live', 'preview', 'effect', 'blend', 'mode', 'image', 'adjustment', 'built', 'workflow', 'window', 'hardware', 'gpu', 'acceleration', 'user', 'running', 'window', 'april', 'update', 'later', 'direct3d', 'feature', 'level', 'capable', 'card', 'idml', 'import', 'automatically', 'generate', 'index', 'table', 'content', 'section', 'manager', 'organise', 'document', 'pan', 'zoom', 'scroll', 'document', '60fps', 'regex', 'search', 'replace', 'saveable', 'undo', 'history', 'alternate', 'future', 'customisable', 'keyboard', 'shortcut', 'saveable', 'presets', 'including', 'studio', 'layout', 'presets', 'ui', 'layout', 'smart', 'master', 'xlsx', 'import', 'manage', 'create', 'anchor', 'consolidate', 'image', 'linked', 'various', 'location', 'single', 'folder', 'merge', 'multiple', 'document', 'together', 'single', 'file', 'save', 'document', 'template', 'file', 're-use', 'time', 'time', 'collate', 'document', 'alongside', 'used', 'image', 'font', 'resource', 'folder', 'using', 'package', 'feature', 'convert', 'pixel', 'layer', 'image', 'node', 'integrate', 'text', 'image', 'link', 'document', 'merging', 'external', 'data', 'source', 'flag', 'pdfs', 'pdf', 'passthrough', 'ensure', 'perfect', 'representation', 'original', 'pdf', 'exporting', 'without', 'embedded', 'font', 'installed', 'professional', 'output', 'end-to-end', 'cmyk', 'pantone©', 'spot', 'colour', 'crop', 'bleed', 'registration', 'live', 'preflight', 'checking', 'pdf/x-1a', 'pdf/x-3', 'pdf/x-4', 'output', 'professional', 'print', 'full', 'integration', 'affinity', 'link', 'affinity', 'directly', 'affinity', 'publisher', 'studiolink', 'revolutionary', 'feature', 'allows', 'instantly', 'switch', 'advanced', 'photo', 'editing', 'affinity', 'photo', 'precise', 'vector', 'tool', 'affinity', 'designer', 'without', 'leaving', 'fluid', 'workflow', 'ever', 'conceived', 'creative', 'suite', 'application']",Multimedia design  >  Illustration & graphic design
