,package,description,category
40631,,"['passkantan', 'secure', 'convenient', 'privacy', 'information', 'management', 'product', 'support', 'latest', 'version', 'window', 'unlocked', 'whether', 'phone', 'iphone', 'android', 'turn', 'device', 'unlock', 'device', 'even', 'special', 'environment', 'without', 'network', 'feature：', 'passkantan', 'us', 'bluetooth', 'technology', 'encrypt', 'transmit', 'confidential', 'information.you', 'install', 'passkantan', 'window', 'mobile', 'start', 'enjoying', 'experience', 'without', 'password', 'window', 'need', 'activate', 'bluetooth', 'without', 'special', 'setting', 'necessary', 'enable', 'window', 'hello', 'special', 'device', 'window', 'login', 'send', 'message', 'unlock', 'third-party', 'aes', 'encryption', 'fingerprint', 'group']",Security  >  Personal security
40678,,"['osi', 'onepass', 'time', 'password', 'generator', 'enables', 'generation', 'time', 'totp', 'oath', 'password', 'multiple', 'account', 'application', 'protected', 'pin', 'account', 'provisioning', 'support', 'qr', 'code', 'scan', 'manual', 'shared', 'code', 'input']",Security  >  Personal security
40788,,"['choose', 'handful', 'option', 'compose', 'personal', 'secure', 'password']",Security  >  Personal security
40991,,"['generate', 'strong', 'password', 'secure', 'account']",Security  >  Personal security
41009,,"['total', 'security', 'display', 'computer', 'protection', 'status', 'startup', 'time', 'disk', 'usage', 'also', 'offer', 'quick', 'access', 'key', 'including', 'full', 'check', 'check', 'overall', 'condition', 'computer', 'health', 'safety', 'clean', 'free', 'disk', 'space', 'removing', 'junk', 'file', 'plugin', 'improve', 'system', 'performance', 'total', 'security', 'also', 'offer', 'antivirus', 'system', 'optimization', 'virus', 'scan', 'antivirus', 'integrates', 'award', 'winning', 'antivirus', 'engine', 'cloud', 'scan', 'engine,360', 'qvmii', 'ai', 'engine', 'avira', 'bitdefender', 'provide', 'antivirus', 'protection', 'defend', 'virus', 'trojan', 'emerging', 'threat', 'speed', 'manages', 'optimizes', 'system', 'service', 'boot', 'item', 'plugins', 'shorten', 'boot', 'time', 'router', 'manager', 'analysis', 'router', 'setting', 'ensure', 'safe', 'secure', 'internet', 'experience', 'sandbox', 'run', 'risky', 'program', 'sandbox', 'threat', 'kept', 'separate', 'system', 'isolated', 'sandbox', 'patch', 'offer', 'latest', 'patch', 'security', 'update', 'available', 'operating', 'system', 'including', 'window', 'update', 'keep', 'system', 'date', 'running', 'smoothly', 'disk', 'compression', 'system', 'backup', 'cleaner', 'help', 'disk', 'space', 'compressing', 'removing', 'unused', 'system', 'file', 'browser', 'protection', 'prevents', 'unauthorized', 'change', 'browser', 'configuration', 'homepage', 'search', 'engine', 'default', 'browser', 'firewall', 'reveals', 'network', 'activity', 'see', 'computer', 'background', 'block', 'necessary', 'install', 'latest', 'antivirus', 'total', 'security', 'desktop', 'version', 'function', 'even', 'installed', 'computer', 'still', 'keep', 'up-to-date', 'security', 'trend', 'stay', 'aware', 'changing', 'threat', 'information']",Security  >  PC protection
41083,,"['download', 'please', 'aware', 'microsoft', 'announced', 'january', 'downgrading', 'importance', 'ending', 'future', 'window', 'hello', 'companion', 'device', 'framework', 'framework', 'integral', 'part', 'gotrustid', 'consumer', 'may', 'stop', 'working', 'window', 'update', 'depending', 'action', 'taken', 'microsoft', 'may', 'subscribe', 'gotrustid', 'consumer', 'recommended', 'may', 'already', 'subscribed', 'either', 'case', 'please', 'cancel', 'subscription', 'soon', 'latest', 'window', 'update', 'stop', 'gotrustid', 'consumer', 'working', 'apologize', 'inconvenience', 'unfortunately', 'solution', 'gotrust', 'hand', 'question', 'regarding', 'notice', 'please', 'send', 'gotrustid.com', 'notice', 'gotrust', 'id', 'supported', 'window', 'rs3', 'gotrust', 'id', 'window', 'hello', 'certified', 'companion', 'device', 'designed', 'securely', 'sign', 'window', 'using', 'phone', 'without', 'typing', 'password', 'using', 'bluetooth', 'connection', 'phone', 'complete', 'unlock', 'process', 'window', 'computer', 'fingerprint', 'verification', 'phone', 'additional', 'security', 'option', 'much', 'easier', 'much', 'secure', 'typing', 'username', 'password', 'gotrust', 'id', 'installed', 'computer', 'computer', 'requires', 'ble', 'phone', 'pair', 'phone', 'computer', 'experience', 'gotrust', 'id', 'seamless', 'sign', 'in/login', 'process']",Security  >  Personal security
41395,,"['store', 'sensitive', 'information', 'securely', 'confidence', 'ensure', 'accessible', 'anywhere', 'anytime', ""'re"", 'right', 'place', 'data', 'freezer', 'store', 'information', 'securely', 'within', 'skydrive', 'storage', 'space', 'also', 'allows', 'organize', 'data', 'securely', 'different', 'category', 'access', 'personal', 'information', 'first', 'name', 'window', 'phone', 'version', 'well', 'available', 'seamlessly', 'connect', 'device', 'anywhere']",Security  >  Personal security
41595,,"['pas', 'crypto', 'tool', 'user', 'convert', 'text', 'md5', 'sha1', 'sha256', 'sha512', 'hash', 'also', 'includes', 'link', 'user', 'read', 'mentioned', 'encryption', 'method']",Security
41788,,"['exchange', 'message', 'encrypted', 'file', 'b', 'mail', 'specialized', 'application', 'exchanging', 'text', 'message', 'encrypted', 'document', 'b', 'mail', 'allows', 'user', 'exchange', 'encrypted', 'message', 'using', 'public', 'email', 'microsoft', 'outlook', 'gmail', 'yahoo', 'mail', 'although', 'b', 'mail', 'look', 'similar', 'familiar', 'client', 'functionality', 'technology', 'used', 'application', 'differs', 'significantly']",Security  >  Personal security
41901,,"['jeci', 'password', 'manager', 'manage', 'kind', 'logins', 'password', 'safely', 'encrypt', 'code', 'privacy', 'policy', 'application', 'collect', 'transmit', 'user', 'personal', 'information', 'would', 'report', 'violation', 'policy', 'please', 'u', 'jecisoft.com']",Security
41966,,"['potatovpn', 'fast', 'stable', 'vpn', 'proxy', 'service', 'window', 'offer', 'global', 'server', 'location', 'wherever', 'secure', 'surfing', 'privacy', 'protect', 'personal', 'privacy', 'encrypt', 'online', 'traffic', 'ensure', 'security', 'identity', 'anonymity', 'ensure', 'no-log', 'policy', 'completely', 'anonymous', 'safe', 'potatovpn', 'offer', 'day', 'trial', 'every', 'subscription', 'plan', 'inside', 'potatovpn', 'subscribe', 'enjoy', 'day', 'trial', 'following', 'function', 'fast', 'connection', 'simple', 'click', 'stable', 'reliable', 'connection', 'fast', 'speed', 'within', 'three', 'second', 'connects', 'automatically', 'fastest', 'server', 'best', 'vpn', 'proxy', 'service', 'global', 'server', 'optional', 'server', 'premium', 'location', 'premium', 'choose', 'provide', 'ultra-fast', 'speed', 'service', 'according', 'need', 'secure', 'personal', 'privacy', 'encrypt', 'internet', 'traffic', 'hide', 'personal', 'ip', 'address', 'secure', 'wifi', 'connection', 'protect', 'tracked', 'isp', 'third', 'party', 'change', 'ip', 'address', 'hide', 'online', 'activity', 'stable', 'high-quality', 'streaming', 'service', 'dedicated', 'streaming', 'server', 'easily', 'accelerate', 'favorite', 'streaming', 'content', 'feel', 'enjoy', 'favorite', 'music', 'movie', 'tv', 'show', 'match', 'strict', 'privacy', 'policy', 'protecting', 'user', 'privacy', 'mission', 'committed', 'protect', 'user', 'privacy', 'strictly', 'obey', 'local', 'law', 'online', 'privacy', 'protection', 'find', 'detail', 'privacy', 'policy', 'privacy', 'policy', '//potatovpn.io/', 'n=potato.vpn.privacypolicy', 'term', 'service', '//potatovpn.io/', 'n=potato.vpn.termsofservice', 'potatovpn', 'subscription', 'yearly', 'plan', 'per', 'year', 'monthly', 'plan', 'per', 'month', 'additional', 'subscription', 'information', 'day', 'trial', 'plan', 'offer', 'limited', 'day', 'trial', 'per', 'user', 'first', 'day', 'subscription', 'renews', 'automatically', 'unless', 'canceled', 'least', 'hour', 'end', 'day', 'trial', 'subscription', 'may', 'canceled', 'time', 'microsoft', 'store', 'account', 'price', 'include', 'applicable', 'local', 'sale', 'tax', 'subscription', 'automatically', 'renews', 'unless', 'auto-renew', 'turned', 'least', '24-hours', 'end', 'period', 'account', 'charged', 'monthly', 'subscription', 'year', 'subscription', 'within', '24-hours', 'prior', 'end', 'current', 'period', 'account', 'charged', 'renewal', 'within', '24-hours', 'prior', 'end', 'current', 'period', 'identify', 'cost', 'renewal', 'cancellation', 'current', 'subscription', 'allowed', 'active', 'subscription', 'period']",Security
42062,,"['fortitoken', 'mobile', 'ftm', 'oath', 'compliant', 'event-based', 'time-based', 'time', 'password', 'otp', 'generator', 'application', 'mobile', 'device', 'client', 'component', 'fortinet', 'highly', 'secure', 'simple', 'administer', 'extremely', 'cost', 'effective', 'solution', 'meeting', 'strong', 'authentication', 'need', 'deploy', 'ftm', 'token', 'using', 'fortios', 'fortiauthenticator', 'fortitoken', 'cloud', '2fa-as-a-service', 'back-end', 'validation', 'server', 'ftm', 'token', 'ftm', 'also', 'support', 'third', 'party', 'token', 'popular', 'site']",Security
42190,,"['qcypher', 'allows', 'encrypt', 'text', 'message', 'prevent', 'unintended', 'recipient', 'inquisitive', 'organisation', 'knowing', 'content', 'message', 'document', 'qcypher', 'lite', 'allows', 'message', 'character', 'longer', 'message', 'buy', 'full', 'version', 'qcypher', 'message', 'encrypted', 'using', 'form', 'one-time', 'pad', 'encryption', 'secured', 'key', 'encryption', 'remains', 'valid', 'day', 'message', 'decrypted', 'expired', 'freely', 'choose', 'key', 'either', 'number', 'six', 'digit', 'choose', 'password', 'character', 'character', 'password-style', 'key', 'secure', 'short', 'numeric', 'one', 'anyone', 'copy', 'qcypher', 'key', 'read', 'message', 'important', 'keep', 'key', 'secret', 'qcypher', 'access', 'server', 'download', 'current', 'encryption', 'table', 'time', 'message', 'encrypted', 'decrypted', 'might', 'experience', 'brief', 'delay', 'download', 'take', 'place', 'data', 'whatsoever', 'ever', 'sent', 'device', 'internet', 'qcypher', 'encryption', 'table', 'valid', 'day', 'qcypher', 'suitable', 'archiving', 'qcypher', 'compression', 'algorithm', 'encrypted', 'message', 'longer', 'original', 'text', 'encrypt', 'text', 'simply', 'type', 'paste', 'qcypher', 'using', 'button', 'provided', 'enter', 'key', 'click', 'locked', 'padlock', 'button', 'message', 'encrypted', 'encrypted', 'version', 'displayed', 'copy', 'message', 'clipboard', 'choice', 'decrypt', 'message', 'copy', 'source', 'e-mail', 'etc', 'paste', 'qcypher', 'enter', 'key', 'click', 'unlocked', 'padlock', 'decrypt', 'sure', 'copy', 'message', 'entirety', 'decryption', 'work', 'error', 'message', 'appear', 'decryption', 'fails', 'could', 'message', 'incomplete', 'encryption', 'table', 'expired']",Security  >  Personal security
42258,,"['cloudland', 'studio', 'strong', 'belief', 'safety', 'security', 'online', 'interaction', 'oneword', 'password', 'manager', 'offer', 'simplified', 'way', 'create', 'manage', 'password', 'without', 'storing', 'data', 'requiring', 'subscription', 'in-app', 'purchase', 'displaying', 'advertisement', 'available', 'mobile', 'desktop']",Security
42265,,"['password', 'express', 'let', 'quickly', 'jot', 'account', 'information', 'in-app', 'search', 'bar', 'provided', 'allows', 'find', 'account', 'quickly', 'filter', 'list', 'type', 'save', 'time', 'typing', 'whole', 'search', 'query', 'master', 'password', 'deter', 'people', 'getting', 'information', 'also', 'recommend', 'password', 'protect', 'window', 'operating', 'system']",Security  >  Personal security
42382,,"['secure', 'message', 'encrypts', 'message', 'copy', 'encrypted', 'text', 'conversation', 'us', 'aes', 'algorithm', 'encrypt', 'decrypt', 'data', 'collect', 'kind', 'data', 'computer', 'us', 'internet', 'connection', 'share', 'currently', 'encrypted', 'decrypted', 'message']",Security  >  Personal security
42400,,"['enables', 'creation', 'random', 'expression', 'based', 'formulars', 'similar', 'perl', 'regular', 'expression', 'additionally', 'function', 'used', 'enhance', 'application', 'functionality', 'example', 'upper', 'number', 'upper', 'produce', 'instance', 'wumt-', '357-hjln', 'hexu', 'hexu', 'produce', 'random', 'mac', 'address', 'uppercase', 'hex', 'character', 'followed', 'occurrence', 'colon', 'followed', 'uppercase', 'hex', 'character', 'produce', 'strong', 'password', 'character', 'e.g', 'ršqïƒë', 'éæ¼', 'scramble', 'rpad', 'upper', 'lower', ':number', 'produce', 'something', 'mvzv', '7zxluif', 'uppercase', 'letter', 'lowercase', 'letter', 'filled', 'character', 'number', 'put', 'arbitrary', 'sequence']",Security  >  Personal security
42791,,"['enclock', 'security', 'application', 'let', 'store', 'manage', 'sensitive', 'personal', 'information', 'safely', 'enclock', 'commonly', 'known', 'password', 'manager', 'however', 'enclock', 'designed', 'password', 'manager', 'enables', 'store', 'manage', 'many', 'different', 'storage', 'category', 'personal', 'information', 'entry', 'grouped', 'directory', 'searched', 'reorganized', 'easily', 'information', 'stored', 'enclock', 'encrypted', 'advanced', 'industry', 'standard', 'aes-256', 'bit', 'encryption']",Security  >  Personal security
42960,,"['safepass+', 'allows', 'store', 'password', 'file', 'encrypted', 'secure', 'password', 'confidential', 'file', 'image', 'document', 'thing', 'remember', 'master', 'password', 'data', 'stored', 'internet']",Security  >  Personal security
42981,,"['worried', 'putting', 'note', 'local', 'storage', 'evernote', 'microsoft', 'onenote', 'cloud', 'system', 'lose', 'mobility', 'productivity', 'saferoom', 'saferoom', 'note', 'sleep', 'tight', 'private', 'note', 'encrypted', 'device', 'sent', 'cloud', 'securely', 'note', 'stay', 'always', 'encrypted', 'thus', 'saferoom', 'keep', 'safe', 'data', 'leak', 'see', 'content', 'encrypted', 'note', 'decrypt', 'using', 'decryption', 'key', 'stored', 'locally', 'never', 'leaf', 'device', 'account', 'password', 'syncing', 'using', 'cloud', 'saferoom', 'provides', 'true', 'zero-knowledge', 'encryption']",Security  >  Personal security
42993,,"['application', 'encryption', 'signing', 'verify', 'hashing', 'compare', 'medium', 'image', 'photo', 'audio', 'video', 'content']",Security  >  Personal security
43171,,"['hide', 'file', 'hide', 'video', 'file', 'fantastic', 'privacy', 'protection', 'easily', 'hide', 'photo', 'video', 'file', 'others', 'see', 'import', 'private', 'image', 'video', 'file', 'secure', 'vault', 'nobody', 'know', 'existence', 'hide', 'protect', 'photo', 'video', 'file', 'password', 'protection', 'contains', 'powerful', 'video', 'player', 'support', 'almost', 'video', 'format', 'contains', 'music', 'player', 'support', 'almost', 'music', 'format', 'see', 'trying', 'access', 'private', 'information']",Security  >  Personal security
43208,,"['generate', 'secure', 'password', 'offline', 'adjust', 'setting', 'create', 'password', 'data', 'collected', 'software', 'made', 'visual', 'studio', 'icon', 'made', 'bqlqn', 'www.flaticon.com']",Security  >  PC protection
43263,,"['discover', 'defenx', 'world', 'let', 'protected', 'world-leading', 'security', 'company', 'application', 'choose', 'best', 'defenx', 'security', 'solution', 'order', 'protect', 'pc', 'kind', 'threat', 'compare', 'version', 'antivirus', 'choose', 'application', 'best', 'suited', 'also', 'find', 'dedicated', 'assistance', 'information', 'suggestion', 'application', 'also', 'find', 'link', 'immediately', '3gb', 'space', 'cloud']",Security  >  PC protection
43478,,"['locked', 'password', 'free-month', 'subscription', 'store', 'secure', 'data', 'manage', 'personal', 'information', 'master', 'password', 'access', 'credit', 'card', 'social', 'medium', 'bank', 'account', 'college', 'work', 'email', 'access', 'account', 'finger', 'tip', 'locked', 'password', 'record', 'unauthorized', 'individual', 'attempted', 'sign', 'monitor', 'attempt', 'made', 'access', 'account', 'login', 'report', 'data', 'created', 'locked', 'password', 'safely', 'stored', 'device', 'stored/accessible', 'server', 'locked', 'password', 'part', 'access', 'membership', 'instantly', 'enjoy', 'application', 'access', 'member', 'sign', 'start', 'enjoying', 'immediately', 'one-month', 'trial', 'access', 'work', 'access', 'application', 'membership', 'instantly', 'access', 'application', 'available', 'future', 'released', 'privacy', 'priority', 'scam', 'people', 'collecting', 'information', 'selling', 'collect', 'store', 'access', 'date', 'created', 'application', 'learn', 'full', 'access', 'application', 'another', 'way', 'lie', 'people', 'never', 'allowing', 'full', 'access', 'application', 'purchase', 'constantly', 'pay', 'even', 'sometimes', 'much', 'sort', 'application', 'member', 'always', 'enjoy', 'full', 'access', 'never', 'restricted', 'access', 'application', 'advertisement', 'also', 'show', 'advertisement', 'way', 'experience', 'end', 'annoyed', 'frustrated', 'using', 'holding', 'back', 'productive', 'member', 'never', 'see', 'advertisement', 'access', 'application', 'install', 'clicking', 'install', 'consent', 'installation', 'locked', 'password', 'application', 'update', 'upgrade', 'thereto']",Security  >  Personal security
43760,,"['manage', 'password', 'securely', 'data', 'encrypted', 'secure', 'mvvm', 'application']",Security  >  Personal security
44084,,"['easily', 'securely', 'keep', 'track', 'password', 'authpass', 'stand', 'alone', 'password', 'manager', 'popular', 'proven', 'keepass', 'kdbx', '3.x', 'kdbx', '4.x', 'format', 'store', 'password', 'share', 'across', 'device', 'easily', 'find', 'whenever', 'login', 'password', 'place', 'generate', 'secure', 'random', 'password', 'account', 'keep', 'track', 'account', 'across', 'available', 'mac', 'iphone', 'ipad', 'android', 'phone', 'tablet', 'linux', 'window', 'open', 'multiple', 'password', 'file', 'time', 'e.g', 'work', 'personal', 'even', 'share', 'password', 'file', 'coworkers', 'open', 'source', 'available', '//github.com/authpass/authpass/', 'dark', 'theme', 'control', 'authpass', 'store', 'password', 'open', 'keepass', 'format', 'exactly', 'send', 'password', 'server', 'authpass', 'support', 'saving', 'native', 'google', 'drive', 'integration', 'native', 'dropbox', 'integration', 'native', 'webdav', 'store', 'nextcloud', 'owncloud', 'similar', 'native', 'microsoft', 'onedrive', 'integration', 'full', 'featured', 'ad', 'subscription', 'open', 'source', 'project', 'artificial', 'feature', 'restriction', 'ad', 'requirement', 'payment', 'contribution', 'welcome', 'encouraged', 'always', 'looking', 'developer', 'translator', 'documentation', 'writer', 'ui', 'designer', 'etcc', 'join', 'discord', 'channel', '//authpass.app/go/discord', 'active', 'development', 'open', 'source', 'project', 'still', 'heavy', 'development', 'adding', 'would', 'love', 'feedback', 'via', 'issue', 'tracker', '//github.com/authpass/authpass/issues/', 'also', 'join', 'community', 'forum', '//forum.authpass.app/']",Security  >  Personal security
44171,,"['reliable', 'network', 'scanner', 'analyze', 'lan', 'program', 'show', 'network', 'range', 'computer', 'scan', 'ip', 'network', 'computer', 'easy', 'admin', 'privilege', 'time', 'may', 'know', 'camera', 'ip', 'home', 'purpose']",Security  >  Personal security
44238,,"['acer', 'user', 'sensing', 'technology', 'allows', 'laptop', 'detect', 'near', 'far', 'allowing', 'quickly', 'login', 'approach', 'lock', 'leave']",Security  >  Personal security
44272,,"['store', 'synchronize', 'collection', 'text', 'field', 'value', 'among', 'window', 'device', 'using', 'microsoft', 'account', 'enjoy', 'extended', 'ability', 'searching', 'password', 'generation', 'decrypt', 'text', 'using', 'password', 'data', 'decrypt', 'data', 'stored', 'encrypted', 'format', 'onedrive', 'storage', 'file', 'onesecret', 'folder']",Security  >  Personal security
44276,,"['lastpass', 'simplifies', 'digital', 'life', 'lastpass', 'vault', 'store', 'password', 'logins', 'create', 'online', 'shopping', 'profile', 'generate', 'strong', 'password', 'track', 'personal', 'information', 'photo', 'audio', 'note', 'remember', 'lastpass', 'master', 'password', 'lastpass', 'autofills', 'browser', 'logins', 'started', 'today', 'join', 'million', 'managing', 'password', 'lastpass', ""'ll"", 'wonder', 'lived', 'without', 'lastpass', 'download', 'lastpass', 'started', 'completely', 'lastpass', 'across', 'device', 'including', 'phone', 'tablet', 'personal', 'computer', 'lastpass', 'password', 'manager', 'airtight', 'password', 'storage', 'store', 'usernames', 'password', 'online', 'account', 'securely', 'lastpass', 'vault', 'sync', 'password', 'logins', 'across', 'device', 'anything', 'save', 'device', 'instantly', 'available', 'device', 'automatically', 'fill', 'form', 'online', 'automatically', 'fill', 'name', 'address', 'credit', 'card', 'info', 'form', 'fill', 'instantly', 'log', 'website', 'using', 'saved', 'password', 'generate', 'password', 'create', 'secure', 'password', 'using', 'built-in', 'password', 'generator', 'set', 'custom', 'password', 'parameter', 'length', 'capital', 'lowercase', 'letter', 'symbol', 'number', 'set', 'password', 'pronounceable', 'advanced', 'security', 'protection', 'aes-256', 'bit', 'encryption', 'keep', 'password', 'note', 'safe', 'lastpass', 'never', 'encryption', 'key', 'know', 'password', 'optional', 'pin', 'code', 'offline', 'option', 'notified', 'important', 'security', 'issue', 'risk', 'happen', 'multifactor', 'authentication', 'organize', 'share', 'password', 'organize', 'site', 'folder', 'vault', 'safely', 'conveniently', 'share', 'password', 'others', 'log', 'edge', 'chrome', 'firefox', 'safari', 'extension', 'personal', 'computer', 'emergency', 'access', 'plan', 'ahead', 'give', 'trusted', 'family', 'friend', 'way', 'access', 'vault', 'case', 'emergency', 'accept', 'decline', 'emergency', 'access', 'request', 'vault', 'lastpass', 'enterprise', 'created', 'specially', 'business', 'business', 'owner', 'download', 'lastpass', 'secure', 'business', 'share', 'password', 'safely', 'among', 'employee', 'add', 'remove', 'employee', 'account', 'admin', 'console', 'simple', 'secure', 'sharing', 'storage', 'password', 'among', 'team', 'member', 'configure', 'security', 'policy', 'restrict', 'access', 'set', 'requirement', 'active', 'directory', 'integration', 'automated', 'user', 'provisioning', 'learn', '//lastpass.com/enterprise', 'lastpass', 'password', 'safely', 'stored', 'accessible', 'across', 'device', 'lastpass', 'password', 'protection', 'document', 'storage', 'workplace', 'security', 'vault', 'handle', 'download', 'lastpass', 'today']",Security  >  Personal security
44352,,"['message', 'encryption', 'software', 'securely', 'transmit', 'sensitive', 'message', 'user', 'aes/combination', 'mode', 'also', 'give', 'status', 'whether', 'message', 'tampered']",Security  >  Personal security
44412,,"['keep', 'life', 'secret', 'kind', 'document', 'photo', 'event', 'banq', 'password', 'synchronize', 'backup', 'smartphone', 'pc', 'tablet', 'high', 'level', 'encryption', 'aes', 'bit', 'military', 'class']",Security  >  Personal security
44693,,"['universal', 'motion', 'detector', 'elite', 'iot', 'experiment', 'turned', 'uwp', 'allows', 'user', 'discreetly', 'monitor', 'anything', 'point', 'camera', 'alert', 'alert', 'sound', 'incognito', 'mode', 'auto', 'detecting', 'night', 'mode', 'auto', 'adjusting', 'lighting', 'condition', 'customizable', 'image', 'alert', 'threshold', 'customizable', 'amount', 'alert', 'notification', 'preconfigured', 'smtp', 'server', 'gmail', 'yahoo']",Security  >  Personal security
44728,,"['view', 'manage', 'list', 'employee', 'visitor', 'onsite', 'facility']",Security  >  Personal security
44758,,"['generating', 'random', 'password', 'generating', 'done', 'locally', 'device', 'entry', 'sent', 'server', 'advertising', ""'ve"", 'spent', 'lot', 'time', 'love', 'please', 'consider', 'supporting', 'part', 'many', 'robert', 'saupe', 'development', 'multimedia', '//robertsaupe.de']",Security  >  Personal security
44943,,"['norforgo', 'identity', 'protector', 'powerful', 'application', 'window', 'secure', 'confidentiality', 'personal', 'financial', 'information', 'account', 'password', 'login', 'credential', 'credit', 'card', 'detail', 'info']",Security  >  PC protection
44959,,"['norforgo', 'identity', 'protector', 'powerful', 'application', 'window', 'secure', 'confidentiality', 'personal', 'financial', 'information', 'account', 'password', 'login', 'credential', 'credit', 'card', 'detail', 'info']",Security  >  PC protection
44961,,"['crypting/decrypting', 'text', 'message', 'encryption/decryption', 'done', 'locally', 'device', 'entry', 'sent', 'server', 'advertising', ""'ve"", 'spent', 'lot', 'time', 'love', 'please', 'consider', 'supporting', 'part', 'many', 'robert', 'saupe', 'development', 'multimedia', '//robertsaupe.de']",Security  >  Personal security
45304,,"['software', 'complete', 'solution', 'domotic', 'secure', 'home', 'purpose', 'configure', 'adress', 'start', 'activity', 'record', 'home', 'webcam', 'pc', 'suspect', 'activity', 'home', 'receive', 'automaticly', 'photography', 'intrusion', 'home', 'material', 'require', 'software', 'security', 'genuisoft', 'consulting', 'decline', 'responsability', 'software', 'perfect', 'tool', 'little', 'price', 'addition', 'domotic', 'system', 'exemple', 'system', 'provide', 'security', 'agency', 'example', 'possibility', 'provide', 'system', 'room', 'home', 'complement', 'software', 'provide', 'system', 'security', 'easy', 'configure', 'plug-and-play', 'solution', 'perfect', 'addition', 'another', 'system', 'security', 'domotic', 'example', 'many', 'room', 'home', 'equip', 'computer', 'possibility', 'configure', 'home', 'security', 'type', 'voice', 'vocal', 'alert', 'number', 'maximum', 'receive', 'sound', 'activation', 'countdown', 'security', 'system', 'text', 'alert', 'message', 'version', 'window', 'except', 's.', 'due', 'commitment', 'genuisoft', 'undertakes', 'donate', 'profit', 'handicap', 'international', 'contractual', 'sponsorship', 'commitment', 'favor', 'humanity', 'inclusion']",Security  >  Personal security
45662,,"['peoplesafe', 'lone', 'worker', 'packed', 'high-tech', 'quickly', 'turn', 'smartphone', 'effective', 'personal', 'safety', 'device', 'available', 'across', 'major', 'operating', 'system', 'process', 'red', 'alert', 'so', 'call', 'alarm', 'receiving', 'centre', 'certified', 'highest', 'industry', 'standard', 'b', 'b', 'cat', 'ii', 'secured', 'design', 'peoplesafe', 'utilises', 'handset', 'gps', 'provide', 'controller', 'exact', 'location', 'emergency', 'open', 'way', 'audio', 'channel', 'innovative', 'software', 'also', 'allows', 'user', 'leave', 'amber', 'alert', 'voice', 'message', 'server', 'giving', 'detail', 'working', 'activity', 'controller', 'listen', 'information', 'event', 'alarm', 'raised', 'also', 'allows', 'user', 'check-in', 'check-out', 'meeting', 'even', 'set', 'delayed', 'timer', 'raise', 'alarm', 'automatically', 'cancelled', 'peoplesafe', 'provides', 'convenient', 'user', 'friendly', 'way', 'protect', 'lone', 'working', 'vulnerable', 'individual']",Security  >  Personal security
45804,,"['discover', 'traact', 'surveillance', 'set', 'quickly', 'easily', 'device', 'already', 'traact', 'monitor', 'area', 'spy', 'security', 'camera', 'create', 'time-lapse', 'video']",Security  >  Personal security
45813,,"['turn', 'mobile', 'phone', 'time', 'password', 'generation', 'device', 'installing', 'application', 'application', 'generates', 'dynamic', 'password', 'every', 'time', 'using', 'south', 'indian', 'bank', 'internet', 'banking', 'sibernet', 'account', 'enhanced', 'security', 'service', 'provided', 'south', 'indian', 'bank', 'sibernet', 'customer']",Security  >  Personal security
45993,,"['securely', 'store', 'access', 'password', 'data', 'padvault', 'password', 'protected', 'every', 'day', 'remember', 'many', 'strong', 'password', '2-step', 'verification', 'smartphone', 'number', 'hard', 'remember', 'padvault', 'looking', 'password', 'management', 'solution', 'create', 'many', 'category', 'social', 'medium', 'account', 'email', 'account', 'online', 'shopping', 'account', 'wireless', 'access', 'password', 'etc', 'data', 'access', 'master', 'password', 'used', 'data', 'encryption']",Security  >  Personal security
46074,,"['otp', 'manager', 'generates', '2-step', 'verification', 'code', 'work', 'service', 'supporting', 'totp', 'standard', 'including', 'microsoft', 'two-step', 'verification', 'google', 'two-factor', 'authentication', 'dropbox', 'evernote', 'github', 'many', 'generates', 'code', 'without', 'internet', 'access', 'multiple', 'account', 'exporting', 'account', 'data', 'add', 'account', 'data', 'via', 'link', 'qr', 'code', 'account', 'data', 'stored', 'disk', 'encrypted']",Security  >  PC protection
46250,,"['smartaccess', 'utility', 'designed', 'provide', 'factor', 'authentication', 'range', 'product', 'hosted', 'inventio.it', 'feature', 'enabled', 'able', 'receive', 'notification', 'authentication', 'attempt', 'multiple', 'device', 'requirement', 'smartaccess', 'licensed', 'customer', 'inventio.it']",Security  >  Personal security
46438,,"['always', 'password', 'without', 'stored', 'passshake', 'generate', 'unique', 'password', 'master', 'password', 'whenever', 'retrieve', 'password', 'enter', 'master', 'password', 'passshake', 'password', 'generated', 'strong', 'password', 'generation', 'generate', 'regenerate', 'password', 'password', 'stored', 'password', 'generation', 'pararameters', 'stored', 'simple', 'user', 'interface', 'customisable', 'password', 'generation', 'export', 'import', 'user', 'profile', 'multi', 'profile', 'create', 'password', 'recipe', 'first', 'find', 'master', 'password', 'generating', 'others', 'passwords.so', 'make', 'strong', 'sure', 'remind', 'let', 'create', 'passrecipe', 'twitter', 'enter', 'name', 'passrecipe', 'e.g', 'twitter', 'select', 'icon', 'fill', 'user', 'name', 'finally', 'validate', 'passrecipe', 'ready', 'generate', 'password', 'enter', 'master', 'password', 'click', 'generate', 'password', 'visible', 'copy/paste', 'replace', 'old', 'twitter', 'password', 'secured', 'password', 'generated', 'retrieve', 'twitter', 'password', 'easy', 'open', 'passrecipe', 'twitter', 'enter', 'master', 'password', 'click', 'generate', 'password', 'twitter', 'shown']",Security  >  Personal security
